True_Regime,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R2,Pure_MultiSeason,0.6415688405740647,0.987533827437447,24,24,24.0,48.0,500,0.0,0.0,26.076093631424296,4.737612548628128,1.2629398060605506,,,
R3,Stationary_AR,0.20649723440519863,0.25014553151958374,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.41925807621663763,,
R4,PureTrend_Break,0.9999850826657509,0.9999402967231924,None,250,,,500,,,0.0,0.0,0.6088869578591086,,250.0,
R1,Trend+MultiSeason,0.9832817489361839,0.9063701630123743,24,24,24.0,48.0,500,-0.14075183417395704,-3.3116581776457046e-05,12.993645487966994,7.148326517453848,1.4376205033911547,,,
R2,Pure_MultiSeason,0.5323760300577398,0.9890795318641759,24,24,24.0,48.0,500,0.0,0.0,29.57778377489802,4.117474863523894,1.71854310272142,,,
R3,Stationary_WN,0.12377755566317361,0.17990224157744972,None,4,,,500,0.0,0.0,0.0,0.0,6.184926102911249,,,
R4,PureTrend_RandomWalk,0.9931920884194816,0.19101584303953145,None,24,,,500,,,0.0,0.0,1.4683197670140227,,,0.33232969412448493
R1,Trend+MultiSeason,0.995714734810668,0.8965743297193275,48,50,48.0,96.0,500,-0.3096501771772643,-4.871701967335021e-05,13.023647661765132,7.593137509963951,0.7955443607520869,,,
R2,Pure_MultiSeason,0.6755056159459172,0.8889679718951118,48,50,48.0,96.0,500,0.0,0.0,15.676477274309512,9.708468054801045,0.758890976300724,,,
R3,Stationary_AR,0.3140620845396219,0.22918767896408543,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.6631074817512447,,
R4,PureTrend_Exponential,0.9683909654078131,0.2550455834185975,None,24,,,500,,,0.0,0.0,1.1445491759932804,,,
R1,Trend+MultiSeason,0.9972502131725842,0.9732237145254583,12,12,12.0,24.0,500,0.2847859693238075,3.58651577397824e-05,19.56726218491966,6.143780847114142,1.0264097614242478,,,
R2,Pure_MultiSeason,0.751526526378038,0.9129892993293913,12,12,12.0,24.0,500,0.0,0.0,14.599294918314046,8.975528985800857,0.6397653994776096,,,
R3,Stationary_AR,0.01339912218061512,0.2535873475671918,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.4956987890313909,,
R4,PureTrend_Exponential,0.9892996027451385,0.2869562137911156,None,24,,,500,,,0.0,0.0,1.348515220962626,,,
R1,Trend+MultiSeason,0.998755812289677,0.9378809816751389,36,36,36.0,72.0,500,0.3805888612817837,4.627072757731602e-05,11.16111851060701,4.363837725874356,1.3702045772754297,,,
R2,Pure_MultiSeason,0.7073127266518064,0.9257224347046413,36,36,36.0,72.0,500,0.0,0.0,20.47129180756648,10.79033240544503,1.1594826660307154,,,
R3,Stationary_AR,0.0,0.5166242536913954,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.5300753354771929,,
R4,PureTrend_Exponential,0.9906464070025166,0.23833544002550922,None,24,,,500,,,0.0,0.0,1.1405889390552175,,,
R1,Trend+MultiSeason,0.9988834624966019,0.9920660190029116,12,12,12.0,24.0,500,-0.3440361196811499,4.5195026658467524e-05,24.595206215757063,2.7391315562558702,1.4047215199085796,,,
R2,Pure_MultiSeason,0.053604495357344906,0.9965171474156255,12,24,12.0,24.0,500,0.0,0.0,11.125305770879095,11.718383032095849,0.7854872632233747,,,
R3,Stationary_WN,0.11203654505520988,0.19074617582911513,None,6,,,500,0.0,0.0,0.0,0.0,6.4176234652425155,,,
R4,PureTrend_Break,0.9999842488764195,0.9999373105394971,None,250,,,500,,,0.0,0.0,0.5799503242585408,,250.0,
R1,Trend+MultiSeason,0.9962927855208584,0.9953533315919101,36,36,36.0,72.0,500,0.10347845669049596,3.84221546374324e-05,22.345289873900022,2.240426446688624,0.7526909491775158,,,
R2,Pure_MultiSeason,0.7179827263448896,0.9663277580318012,36,36,36.0,72.0,500,0.0,0.0,27.07566059945172,9.656144218233326,0.6808537178711329,,,
R3,Stationary_AR,0.2305111996361937,0.33272332976569685,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.5300962554773017,,
R4,PureTrend_RandomWalk,0.9965486463806318,0.29135118250840486,None,24,,,500,,,0.0,0.0,1.4644619182027334,,,0.2571697708392998
R1,Trend+MultiSeason,0.9410358000871437,0.9344092681487437,48,50,48.0,96.0,500,-0.10565725841137366,2.5815763542262724e-05,18.139622092205578,7.734155514877871,1.315365037541194,,,
R2,Pure_MultiSeason,0.6274728403676952,0.9741153749008473,48,50,48.0,96.0,500,0.0,0.0,23.03644031558106,5.9350281980390465,0.6606027457928365,,,
R3,Stationary_AR,0.03114150029851548,0.2939638201087599,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.45463024732355284,,
R4,PureTrend_Exponential,0.9969994280505075,0.21387685078551522,None,24,,,500,,,0.0,0.0,1.224868156713776,,,
R1,Trend+MultiSeason,0.9976602923942133,0.9522926540397821,48,50,48.0,96.0,500,-0.31020959816978333,2.1558594941498436e-05,13.11216189592162,4.032826501907313,1.097094484638618,,,
R2,Pure_MultiSeason,0.6710584539648887,0.9355792459326341,48,50,48.0,96.0,500,0.0,0.0,18.250652605369005,8.29277721442289,0.807027265728319,,,
R3,Stationary_WN,0.14517051572741768,0.1901094304087838,None,4,,,500,0.0,0.0,0.0,0.0,10.681723409913825,,,
R4,PureTrend_Exponential,0.995033107798881,0.18537164830441732,None,24,,,500,,,0.0,0.0,0.59355842977863,,,
R1,Trend+MultiSeason,0.9975545557913141,0.960203289402076,24,24,24.0,48.0,500,0.3376184531375884,4.1311818732001945e-05,17.664200147693656,6.117058582258291,1.3280326445287671,,,
R2,Pure_MultiSeason,0.6986272328558709,0.9580595698311654,24,24,24.0,48.0,500,0.0,0.0,29.58461981590695,11.298720589800183,1.383385513320475,,,
R3,Stationary_WN,0.14370708995754222,0.2186246639214291,None,6,,,500,0.0,0.0,0.0,0.0,8.40846062783668,,,
R4,PureTrend_RandomWalk,0.30867573530470427,0.7123095873253911,None,250,,,500,,,0.0,0.0,1.2843560954957471,,,-0.1322898596409049
R1,Trend+MultiSeason,0.9856983875460064,0.9773671166437774,24,24,24.0,48.0,500,-0.1436709714400921,3.201882082760117e-05,20.629700102067805,5.043584720610094,1.3577117535403334,,,
R2,Pure_MultiSeason,0.6683726969666981,0.9614611497480382,24,24,24.0,48.0,500,0.0,0.0,25.565499781090647,8.761198541079121,1.8347185584488888,,,
R3,Stationary_AR,0.1340389105474603,0.24084332064795377,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.6466686503832679,,
R4,PureTrend_RandomWalk,0.9793388308761927,0.587362457564674,None,167,,,500,,,0.0,0.0,0.825419768893282,,,0.22407619620432373
R1,Trend+MultiSeason,0.9886552490063594,0.9625590710166212,12,12,12.0,24.0,500,-0.1954815558205392,2.8295298725342334e-05,20.438167007122054,7.4285543146226285,1.4197112922772206,,,
R2,Pure_MultiSeason,0.7255267816875117,0.8630025041093612,12,12,12.0,24.0,500,0.0,0.0,12.637717169777208,9.288094748412142,1.62987280526778,,,
R3,Stationary_AR,0.15939231384372543,0.27045114722326624,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.6328023940125771,,
R4,PureTrend_RandomWalk,0.9821841114958225,0.715218761247855,None,125,,,500,,,0.0,0.0,1.0382238378123767,,,-0.2979920053379096
R1,Trend+MultiSeason,0.9977303105069706,0.9569812939885298,12,12,12.0,24.0,500,0.22148816623304038,-2.124317381220539e-05,9.685896254974402,3.8636075403261607,0.6102699068563187,,,
R2,Pure_MultiSeason,0.6326702108304826,0.923650546068013,12,12,12.0,24.0,500,0.0,0.0,14.128300201993264,5.9532892303734055,1.9548834947151985,,,
R3,Stationary_WN,0.11883460062063622,0.041035587011159946,None,2,,,500,0.0,0.0,0.0,0.0,13.037045600344547,,,
R4,PureTrend_Exponential,0.9988580046935147,0.2441867521593052,None,24,,,500,,,0.0,0.0,1.0062609540645677,,,
R1,Trend+MultiSeason,0.9979662475607964,0.9828363754950741,48,50,48.0,96.0,500,0.2933269039631756,4.475651577325262e-05,22.022361418636017,3.745410749196755,0.5703754582303378,,,
R2,Pure_MultiSeason,0.612984295615897,0.9489421203969709,48,50,48.0,96.0,500,0.0,0.0,14.651423850715313,5.2113635173822335,0.9515171403366476,,,
R3,Stationary_AR,0.22216597990888798,0.16103788781462536,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.5205676498585928,,
R4,PureTrend_Exponential,0.9918638437408343,0.22293662408653303,None,24,,,500,,,0.0,0.0,1.181663219482087,,,
R1,Trend+MultiSeason,0.9985255062803889,0.9125546927977818,36,36,36.0,72.0,500,0.3266733920476632,2.4571839131569676e-05,8.449822917403736,4.556920561401237,0.9365281798917704,,,
R2,Pure_MultiSeason,0.6815528652879675,0.9084646482330754,36,36,36.0,72.0,500,0.0,0.0,10.064309599360048,5.61144761613067,1.0133069147649434,,,
R3,Stationary_AR,0.09056393138256535,0.2691591606735725,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5493792695083533,,
R4,PureTrend_RandomWalk,0.9972940055196186,0.95783926217127,None,250,,,500,,,0.0,0.0,0.84958405083983,,,0.30393077934277835
R1,Trend+MultiSeason,0.9913733776510243,0.9747056215607699,24,24,24.0,48.0,500,-0.18696049011213367,-3.8567730496942564e-05,24.30267681026824,7.236232852689383,0.7534864845422927,,,
R2,Pure_MultiSeason,0.707887371966919,0.7803913444471836,24,24,24.0,48.0,500,0.0,0.0,10.165657040703021,10.317784609285166,0.8583685262152351,,,
R3,Stationary_AR,0.3036616147044682,0.2869010616520855,None,20,,,500,0.0,0.0,0.0,0.0,5.0,0.6263588387227186,,
R4,PureTrend_Break,0.9999502362270981,0.9998013345449306,None,250,,,500,,,0.0,0.0,1.0336434404909143,,250.0,
R1,Trend+MultiSeason,0.9993044408405016,0.9575993722657407,48,50,48.0,96.0,500,-0.37995298453873516,-3.096314299371574e-05,9.977185214728786,2.466487190472552,1.0787713890315802,,,
R2,Pure_MultiSeason,0.6725890469897384,0.8853515683707329,48,50,48.0,96.0,500,0.0,0.0,16.3768627840606,10.277581915428547,0.9999492475993772,,,
R3,Stationary_WN,0.09519147212786871,0.29803056954988927,None,14,,,500,0.0,0.0,0.0,0.0,13.295908266659712,,,
R4,PureTrend_Exponential,0.961381743337137,0.24951674333003748,None,24,,,500,,,0.0,0.0,1.315954409619269,,,
R1,Trend+MultiSeason,0.9964625100439949,0.9205562261791751,36,36,36.0,72.0,500,-0.35209309245693077,3.41609335976388e-05,14.047203984475741,7.8112210762255305,0.5994642078584766,,,
R2,Pure_MultiSeason,0.6661649923124269,0.9763620507174722,36,36,36.0,72.0,500,0.0,0.0,21.568102795068107,5.724286571659942,1.2223042504036132,,,
R3,Stationary_WN,0.03625952857008985,0.18470488057609946,None,7,,,500,0.0,0.0,0.0,0.0,9.769514779242513,,,
R4,PureTrend_RandomWalk,0.9986480902178194,0.9602116988860804,None,250,,,500,,,0.0,0.0,1.1861434036783254,,,0.4148024878641039
R1,Trend+MultiSeason,0.9947034757557203,0.9876262139376488,36,36,36.0,72.0,500,0.1298262980555494,-2.2152092566915464e-05,15.829916128239041,2.0031728155884925,0.9891774518315113,,,
R2,Pure_MultiSeason,0.6651711802585579,0.9118684284983452,36,36,36.0,72.0,500,0.0,0.0,14.049478432556006,7.243311805499977,1.7135411723948868,,,
R3,Stationary_WN,0.11649237072084018,0.19970430657881377,None,3,,,500,0.0,0.0,0.0,0.0,11.515952719597015,,,
R4,PureTrend_Break,0.9999552346393709,0.9998207216236327,None,250,,,500,,,0.0,0.0,0.5449288706828656,,250.0,
R1,Trend+MultiSeason,0.998541168188193,0.9933135179355765,36,36,36.0,72.0,500,-0.17344589213766148,-4.872693605658667e-05,18.790419860293483,2.402149577213648,0.7018734914277454,,,
R2,Pure_MultiSeason,0.7125211597540095,0.8449821094370862,36,36,36.0,72.0,500,0.0,0.0,14.441622176635612,11.684237388647926,1.0352355897807504,,,
R3,Stationary_AR,0.060504993845529764,0.2287733909991959,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.5454509677599573,,
R4,PureTrend_Break,0.9999764465429808,0.9999055286739866,None,250,,,500,,,0.0,0.0,0.6110320959149983,,250.0,
R1,Trend+MultiSeason,0.9981911846499221,0.9907909750084458,36,36,36.0,72.0,500,0.2519800914654974,-1.1138914703964825e-05,22.108748537458784,2.329212217246236,1.3417109117139416,,,
R2,Pure_MultiSeason,0.689781877861361,0.9459101054616282,36,36,36.0,72.0,500,0.0,0.0,16.853472985626034,7.060859268670367,1.2317188087617659,,,
R3,Stationary_AR,0.16360611296877536,0.26728566329026315,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.48298303205428966,,
R4,PureTrend_Exponential,0.998729230832362,0.20221685490983032,None,24,,,500,,,0.0,0.0,0.8554934021889338,,,
R1,Trend+MultiSeason,0.9821331448301375,0.9386969951543019,36,36,36.0,72.0,500,-0.1076499173182253,1.3968582254117195e-05,10.951560466873177,4.149266417475561,1.3066541596689643,,,
R2,Pure_MultiSeason,0.711094957293368,0.9714094797288645,36,36,36.0,72.0,500,0.0,0.0,20.977590313706784,6.721650543155049,0.6356048107589451,,,
R3,Stationary_AR,0.011720505345429677,0.5703912478476233,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.6515996638047039,,
R4,PureTrend_Break,0.9994952984599059,0.9980141319246324,None,250,,,500,,,0.0,0.0,1.4382312998662923,,250.0,
R1,Trend+MultiSeason,0.9975971754466159,0.9913783290007537,12,12,12.0,24.0,500,0.2383506837922175,-1.533548799527522e-05,24.659829444207823,3.046424558897431,1.3509382491354016,,,
R2,Pure_MultiSeason,0.7202209952664669,0.8536593936545576,12,12,12.0,24.0,500,0.0,0.0,13.368860460264486,10.326623971075914,1.8331001404429699,,,
R3,Stationary_AR,0.3354675098500133,0.30955937618773,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.5703747286251959,,
R4,PureTrend_Exponential,0.9949049841669425,0.24674770501221144,None,24,,,500,,,0.0,0.0,1.423211521854245,,,
R1,Trend+MultiSeason,0.9986866442522303,0.9780461585051791,12,12,12.0,24.0,500,-0.37004600074897653,3.0673997849632556e-05,17.553112666749488,5.128742110643726,0.676567960958458,,,
R2,Pure_MultiSeason,0.6838764501299899,0.8955386055057899,12,12,12.0,24.0,500,0.0,0.0,12.116619061506942,6.900608012751996,1.7250108707693408,,,
R3,Stationary_WN,0.2135727249483227,0.08472740975284632,None,2,,,500,0.0,0.0,0.0,0.0,14.878291196472526,,,
R4,PureTrend_Exponential,0.9986212450890214,0.1766908543998108,None,24,,,500,,,0.0,0.0,0.8918772488620975,,,
R1,Trend+MultiSeason,0.9795467110438416,0.9675759263493522,24,24,24.0,48.0,500,0.13274243473033964,1.0699235835716868e-05,22.631140901997952,7.253718278903428,1.2725653428206964,,,
R2,Pure_MultiSeason,0.6926051384326504,0.9510741183669948,24,24,24.0,48.0,500,0.0,0.0,18.348059526199183,7.340879179561883,1.170311412830161,,,
R3,Stationary_AR,0.07274168565595696,0.3817267867462807,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.5836612090873823,,
R4,PureTrend_RandomWalk,0.9948341792472474,0.6420324485480586,None,167,,,500,,,0.0,0.0,1.446011933477552,,,-0.3934443240621416
R1,Trend+MultiSeason,0.9985626687127589,0.9253334461725053,48,50,48.0,96.0,500,-0.3720994778168132,2.44369202505944e-05,9.712670138293813,2.799914379795238,1.3962992744095977,,,
R2,Pure_MultiSeason,0.5931459514615691,0.9313000207044722,48,50,48.0,96.0,500,0.0,0.0,17.13620339011989,7.2036052095436345,1.671226349509148,,,
R3,Stationary_AR,0.0032519986212651286,0.2707956870367678,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.5336591262832306,,
R4,PureTrend_Exponential,0.9929483634937653,0.2686232015024168,None,24,,,500,,,0.0,0.0,1.2115883569193553,,,
R1,Trend+MultiSeason,0.9989997168518485,0.9809612513009727,24,24,24.0,48.0,500,-0.3316434602023276,2.8328874366001284e-05,14.627182335152114,2.21610931356925,1.2450361359895976,,,
R2,Pure_MultiSeason,0.6115548214261769,0.9876040650782901,24,24,24.0,48.0,500,0.0,0.0,28.501132683199305,4.8367006939674,1.5968902613881433,,,
R3,Stationary_AR,0.07860969726326517,0.30964858743326196,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.6044201952049632,,
R4,PureTrend_RandomWalk,0.9828400473149174,0.23411233471575676,None,24,,,500,,,0.0,0.0,0.757071054859292,,,0.17385798910157768
R1,Trend+MultiSeason,0.9957724425440446,0.9627399509189727,12,12,12.0,24.0,500,0.2625919320238948,3.859217160277986e-05,19.144227517362957,7.20740161770814,1.0608799257233255,,,
R2,Pure_MultiSeason,0.7358190985788966,0.9725234875254418,12,12,12.0,24.0,500,0.0,0.0,22.595476703768362,7.229686428435429,1.1043436189828364,,,
R3,Stationary_WN,0.1597596144016422,0.14937419893472748,None,3,,,500,0.0,0.0,0.0,0.0,7.697302599104676,,,
R4,PureTrend_Exponential,0.9970213629097435,0.27566456815130425,None,24,,,500,,,0.0,0.0,1.3241719173764084,,,
R1,Trend+MultiSeason,0.9984121833615316,0.9863463159536885,48,50,48.0,96.0,500,-0.362188190847509,3.2889970795834484e-05,23.650852352589077,2.439939351857981,1.3262880395155792,,,
R2,Pure_MultiSeason,0.6675058316121664,0.9387883655192549,48,50,48.0,96.0,500,0.0,0.0,21.11701593595323,9.383162953669494,0.6251244236609076,,,
R3,Stationary_WN,0.14407153479373003,0.20593030884733132,None,4,,,500,0.0,0.0,0.0,0.0,9.43859581076592,,,
R4,PureTrend_Exponential,0.9954721698724991,0.220873203481864,None,24,,,500,,,0.0,0.0,1.0570360188061105,,,
R1,Trend+MultiSeason,0.9981009394455841,0.9829470282244728,24,24,24.0,48.0,500,0.19549803245530245,4.703869509277939e-05,14.79402556492393,3.516513324543525,0.5864104575042082,,,
R2,Pure_MultiSeason,0.6176931382490605,0.9699601265520509,24,24,24.0,48.0,500,0.0,0.0,16.383927800627358,4.619608669031087,1.4449725315612991,,,
R3,Stationary_WN,0.10407942297674355,0.16189587411190653,None,5,,,500,0.0,0.0,0.0,0.0,13.067072277906007,,,
R4,PureTrend_RandomWalk,0.9977042303297279,0.1290952258110204,None,24,,,500,,,0.0,0.0,1.4187652272932398,,,-0.4208705486970944
R1,Trend+MultiSeason,0.9969811376092432,0.9667885226645854,48,50,48.0,96.0,500,0.3733405977302502,3.913364789362315e-05,24.050464135158723,7.333281537745439,0.6722837289152345,,,
R2,Pure_MultiSeason,0.4885859463786165,0.9727471281833092,48,50,48.0,96.0,500,0.0,0.0,19.527288539935952,4.320881705309436,0.737140836523462,,,
R3,Stationary_AR,0.22375830407536146,0.2827484462493961,None,22,,,500,0.0,0.0,0.0,0.0,5.0,0.5587434710599912,,
R4,PureTrend_Exponential,0.9956765968223589,0.18575124183482172,None,24,,,500,,,0.0,0.0,1.2858928984144824,,,
R1,Trend+MultiSeason,0.9947318139603331,0.9222018540199284,48,50,48.0,96.0,500,0.22611582555242776,2.3948583283552868e-05,12.236842239434718,4.682742150824896,1.4892429433332621,,,
R2,Pure_MultiSeason,0.014396094172262619,0.9815165473397051,48,100,48.0,96.0,500,0.0,0.0,10.640285123715802,10.13951405201005,0.8891594199502595,,,
R3,Stationary_WN,0.09361778360588613,0.24371329293296917,None,8,,,500,0.0,0.0,0.0,0.0,14.430403900130724,,,
R4,PureTrend_RandomWalk,0.9889994371014879,0.4063850932274973,None,125,,,500,,,0.0,0.0,0.5100663097759524,,,-0.3698424355923895
R1,Trend+MultiSeason,0.9665546383723009,0.9784221067922583,12,12,12.0,24.0,500,0.10083495374632802,-2.393247387696699e-05,23.616581005563123,6.629214441638568,1.044336034703043,,,
R2,Pure_MultiSeason,0.745454906633007,0.9440775366481255,12,12,12.0,24.0,500,0.0,0.0,21.87472063675002,10.482440601467587,0.9810876684913157,,,
R3,Stationary_WN,0.2811566724944634,0.13283226880062782,None,2,,,500,0.0,0.0,0.0,0.0,8.02857759052006,,,
R4,PureTrend_Exponential,0.9918747594368652,0.2395298575394872,None,24,,,500,,,0.0,0.0,1.4609017184369724,,,
R1,Trend+MultiSeason,0.9988007124957734,0.9868238785267521,48,50,48.0,96.0,500,-0.34126988796695956,-2.974678989430314e-05,21.635191998618918,2.9445562383251893,0.8872721222600322,,,
R2,Pure_MultiSeason,0.37330880515426046,0.9853217013366942,48,50,48.0,96.0,500,0.0,0.0,29.86264455813621,4.032461537218016,0.5446107683420176,,,
R3,Stationary_WN,0.11329876990371823,0.21269490145133185,None,8,,,500,0.0,0.0,0.0,0.0,5.87009124266053,,,
R4,PureTrend_RandomWalk,0.9981189672244283,0.2597786498289718,None,24,,,500,,,0.0,0.0,1.0428899555016615,,,0.44382113113516863
R1,Trend+MultiSeason,0.9969304831670062,0.9195945507742094,48,50,48.0,96.0,500,-0.3660666312362364,1.2383286217587532e-05,13.595879990024821,6.697980573595112,0.9979143261846867,,,
R2,Pure_MultiSeason,0.6156801997418065,0.9551455419103162,48,50,48.0,96.0,500,0.0,0.0,14.797382643817038,5.013145451387375,0.9720140266871768,,,
R3,Stationary_WN,0.0,0.24314536653892682,None,50,,,500,0.0,0.0,0.0,0.0,5.575521355145122,,,
R4,PureTrend_RandomWalk,0.9902572761056501,0.0,None,24,,,500,,,0.0,0.0,1.4701775848195373,,,-0.19129787495429973
R1,Trend+MultiSeason,0.9988945791304906,0.9918838891302222,36,36,36.0,72.0,500,0.30449637099687105,3.945585386419728e-05,24.25759432859485,2.654827307443087,1.254898024506901,,,
R2,Pure_MultiSeason,0.5619202359622677,0.9829440389914006,36,36,36.0,72.0,500,0.0,0.0,26.716387245674017,4.690572525975984,1.8886358644795653,,,
R3,Stationary_WN,0.05544768598117644,0.24557547953334324,None,21,,,500,0.0,0.0,0.0,0.0,5.688811409556607,,,
R4,PureTrend_RandomWalk,0.9388314203585459,0.41480957317081946,None,167,,,500,,,0.0,0.0,0.7195470682166352,,,-0.3470685247993253
R1,Trend+MultiSeason,0.9993224064138851,0.9908463407869359,12,12,12.0,24.0,500,0.376417248347934,2.1388516523606417e-05,21.33346460496358,3.845413232611384,0.5837430215861628,,,
R2,Pure_MultiSeason,0.7274546793236756,0.9775955010749899,12,12,12.0,24.0,500,0.0,0.0,28.950507878346595,8.224330818916052,1.396456607485954,,,
R3,Stationary_AR,0.047428532948705526,0.2602575239337097,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.5616934803063527,,
R4,PureTrend_Break,0.9999096688705361,0.9996399845457626,None,250,,,500,,,0.0,0.0,0.5205546465291122,,250.0,
R1,Trend+MultiSeason,0.9984355146017888,0.977686772211474,24,24,24.0,48.0,500,0.344401997729898,-3.2917999301738475e-05,17.40399365554576,4.71417059509421,0.688445876879971,,,
R2,Pure_MultiSeason,0.7012448997971785,0.9719826025055371,24,24,24.0,48.0,500,0.0,0.0,17.035791992079883,5.327018524116257,0.5928264175259932,,,
R3,Stationary_WN,0.09551697585775876,0.16983940684160237,None,7,,,500,0.0,0.0,0.0,0.0,5.2068457250814015,,,
R4,PureTrend_Exponential,0.9966171031955734,0.18664589336277626,None,24,,,500,,,0.0,0.0,0.8061901801405933,,,
R1,Trend+MultiSeason,0.9989212401083205,0.9625944780056839,36,36,36.0,72.0,500,0.3619006058363333,3.733194000311853e-05,12.871949310662833,2.8763167625031816,1.3833376006651625,,,
R2,Pure_MultiSeason,0.7166732808023307,0.9664777544116337,36,36,36.0,72.0,500,0.0,0.0,29.537417301703506,10.432379040199077,0.6420113992300726,,,
R3,Stationary_AR,0.1569536940981885,0.3227382407263535,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.6011965767917868,,
R4,PureTrend_Break,0.9999291671303199,0.9997176349166929,None,250,,,500,,,0.0,0.0,0.9672350323555998,,250.0,
R1,Trend+MultiSeason,0.9861515361438165,0.9603542176978955,36,36,36.0,72.0,500,-0.11234766678191105,1.3352607816431506e-05,12.94832888758872,4.853505762132775,0.5921410451332121,,,
R2,Pure_MultiSeason,0.717806120225195,0.9558528202246183,36,36,36.0,72.0,500,0.0,0.0,20.016108921568637,8.23326275323842,0.5815043630892294,,,
R3,Stationary_AR,0.13609321796423202,0.8201461182228998,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.6459707049867185,,
R4,PureTrend_Exponential,0.9997054667484464,0.21088440454927793,None,24,,,500,,,0.0,0.0,0.5697197019811031,,,
R1,Trend+MultiSeason,0.9889746184673797,0.9781512534279743,48,50,48.0,96.0,500,-0.14298580314710382,-4.202738487845017e-05,23.224950551139393,4.706567317276492,1.2286134605356858,,,
R2,Pure_MultiSeason,0.6353501680225775,0.9444383142819487,48,50,48.0,96.0,500,0.0,0.0,20.416564270659734,8.029583755903861,1.2417617124334683,,,
R3,Stationary_AR,0.07875172506662043,0.31778808173068573,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.621236574204544,,
R4,PureTrend_Break,0.9999694793292004,0.9998780463863618,None,250,,,500,,,0.0,0.0,0.911115740126532,,250.0,
R1,Trend+MultiSeason,0.9945520960299982,0.9694499544273202,48,50,48.0,96.0,500,0.2353908704461041,1.9404378398536245e-05,21.172938070229222,6.192780033501407,0.574580390009824,,,
R2,Pure_MultiSeason,0.5856738458893354,0.9643662990508133,48,50,48.0,96.0,500,0.0,0.0,22.261345150965315,6.262711052073044,1.3050364172432307,,,
R3,Stationary_WN,0.1443502887995003,0.11170065711289812,None,3,,,500,0.0,0.0,0.0,0.0,6.513253592547396,,,
R4,PureTrend_Break,0.9999159881326262,0.999664048276623,None,250,,,500,,,0.0,0.0,1.439496377062138,,250.0,
R1,Trend+MultiSeason,0.9956380244090612,0.9633262967092847,36,36,36.0,72.0,500,-0.25601324550457616,-4.4005610571879585e-05,19.424702533605704,7.21244049043218,0.5644650233025463,,,
R2,Pure_MultiSeason,0.7121966984094543,0.8819538377531237,36,36,36.0,72.0,500,0.0,0.0,15.793180674809943,10.919223991499244,1.1228067989916901,,,
R3,Stationary_WN,0.16077852108095214,0.053780556034154214,None,2,,,500,0.0,0.0,0.0,0.0,13.228101676547006,,,
R4,PureTrend_Break,0.9999659644330869,0.9998641868348974,None,250,,,500,,,0.0,0.0,0.7931932318980771,,250.0,
R1,Trend+MultiSeason,0.998848998943835,0.9501539199261069,24,24,24.0,48.0,500,0.34744222624768417,-1.63460633063921e-05,10.15558485114904,2.650806286335177,1.4970167408746367,,,
R2,Pure_MultiSeason,0.697503746853726,0.96244121288413,24,24,24.0,48.0,500,0.0,0.0,19.132534609881578,6.922460886581988,0.9562673705347846,,,
R3,Stationary_WN,0.21618528768630907,0.20276975743563053,None,3,,,500,0.0,0.0,0.0,0.0,6.419902994602229,,,
R4,PureTrend_Break,0.9999627348486765,0.9998515473160242,None,250,,,500,,,0.0,0.0,0.6256167632373696,,250.0,
R1,Trend+MultiSeason,0.9955201531890895,0.972058932328826,48,50,48.0,96.0,500,-0.2520375925507781,-2.0958617844963977e-05,20.87208751467851,4.033832873334417,1.4953759247738319,,,
R2,Pure_MultiSeason,0.5294877251499972,0.9301094415669477,48,50,48.0,96.0,500,0.0,0.0,17.35159206485785,6.300214666754007,1.5784152404388936,,,
R3,Stationary_AR,0.22702994439912738,0.3196485241704925,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.6925606012985469,,
R4,PureTrend_RandomWalk,0.9924477154162542,0.8671972250175217,None,250,,,500,,,0.0,0.0,1.344317633826936,,,-0.30174739746468027
R1,Trend+MultiSeason,0.9975659939602537,0.9674514773739152,24,24,24.0,48.0,500,-0.24031380275985112,-1.7525110791835574e-05,13.577004135447654,4.232654888259207,0.9019559435062119,,,
