True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
S2,Seasonal,0.7071948396986405,0.9503534483385524,0.0,0.9545721421925564,0.9980588578242164,0.9628553853765878,36,36,36.0,72.0,500,0.0,0.0,26.446163640614028,11.148361689012102,1.3879330110524255,,,
S3,Stationary_WN,0.250594230465893,0.15605886773972,0.0,0.5132117325893208,0.1924410028443162,0.20944199570820599,None,2,,,500,0.0,0.0,0.0,0.0,8.523675627158479,,,
S4,Trending_RandomWalkDrift,0.9645258154311219,0.5932142444911337,0.0,0.9983477390926858,0.981353700809054,0.957151803768377,None,125,,,500,,,0.0,0.0,1.3847072382564143,,,0.24403670084201604
S1,Composite,0.9963158928061991,0.8893748883487881,0.0,0.9997379305479674,0.9912969980878426,0.9294005939273298,36,36,36.0,72.0,500,-0.2902875172096343,-4.756282021328816e-05,11.096519303312084,7.180511230560493,1.0697510772122683,,,
S2,Seasonal,0.6928791359920102,0.9311678010735003,0.0,0.9079087783356327,0.9948024372537394,0.9290014168830363,36,36,36.0,72.0,500,0.0,0.0,16.677946350861248,8.103348467789356,1.2511069263261563,,,
S3,Stationary_AR,0.1205261567978928,0.2807621540921055,0.0,0.20182077248640262,0.47554122385730424,0.5415191731298041,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.47140938741797733,,
S4,Trending_RandomWalkDrift,0.9971999258287351,0.22120061176973382,0.0,0.9993825622117991,0.642766146717098,0.779403123038269,None,24,,,500,,,0.0,0.0,1.4256128230220577,,,0.2152434646406528
S1,Composite,0.9932797190149606,0.8878516571487663,0.0,0.9984900626338931,0.9728663499977074,0.7783492860722496,12,12,12.0,24.0,500,0.19158811322596747,-2.7205934955959117e-05,8.377492379089782,4.900852406493851,1.4824766175850455,,,
S2,Seasonal,0.035699556559906975,0.9936662189473827,0.0,0.0735139594770059,0.9962531584632977,0.40714151073463545,12,24,12.0,24.0,500,0.0,0.0,10.497335158410614,9.190812494349839,0.9191352787603717,,,
S3,Stationary_WN,0.05983837085241539,0.207978288385388,0.0,0.14906146378626106,0.31531427916019683,0.3089234403918414,None,9,,,500,0.0,0.0,0.0,0.0,5.669881978344062,,,
S4,Trending_RandomWalkDrift,0.9962294344345525,0.13383321829261297,0.0,0.9993972640651878,0.49416098274136677,0.8414692984576961,None,24,,,500,,,0.0,0.0,1.000521229016069,,,0.24982709547553697
S1,Composite,0.9914337850785917,0.980052362099873,0.0,0.999433451948413,0.9986889692178773,0.9352440976281695,12,12,12.0,24.0,500,-0.15228052101168904,-3.942977656003767e-05,23.186292287994874,6.325831517872033,0.9281400442765837,,,
S2,Seasonal,0.7487418770442613,0.9364208462643783,0.0,0.9745423939410387,0.9981472846098944,0.9724984186870099,12,12,12.0,24.0,500,0.0,0.0,20.925407460256654,10.771133430930082,0.9489655497816791,,,
S3,Stationary_WN,0.04540707138106426,0.1993191496641803,0.0,0.15892529353302454,0.37355734905870785,0.372962729446195,None,15,,,500,0.0,0.0,0.0,0.0,12.424120411738055,,,
S4,Trending_RandomWalkDrift,0.9963620166970928,0.06485089634411478,0.0,0.9996290187356172,0.5745592248731306,0.8984660738318118,None,24,,,500,,,0.0,0.0,1.0151298370930641,,,-0.39560538723897176
S1,Composite,0.9967949528715642,0.9433579792836319,0.0,0.9997178382277455,0.9943642300795954,0.912527222625942,48,50,48.0,96.0,500,0.3299343787893596,3.997203305519949e-05,16.457165936674947,6.209042072897774,1.2783688875824986,,,
S2,Seasonal,0.6614781435274859,0.9453507773082683,0.0,0.971365644403692,0.9986596038298347,0.9782539985720102,48,50,48.0,96.0,500,0.0,0.0,25.725181938058995,10.557937867823005,0.9287917735338616,,,
S3,Stationary_AR,0.0501146289703025,0.1937616213054808,0.0,0.07021961662356102,0.6662527440425156,0.7310483619785755,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.6612116595278474,,
S4,Trending_RandomWalkDrift,0.9687994299250211,0.8482914827737216,0.0,0.9859512424697358,0.9357616832788092,0.5127886667831913,None,250,,,500,,,0.0,0.0,1.1570424950720688,,,-0.13596728712159512
S1,Composite,0.9974948739170953,0.9728302227182408,0.0,0.9996341338205903,0.9955728723716432,0.8546297301897222,48,50,48.0,96.0,500,0.3567888490605907,-1.6216592805791924e-05,21.29189031080785,4.76908451980745,1.441497003194335,,,
S2,Seasonal,0.0269952329871872,0.9831608519518532,0.0,0.12184568180559563,0.9982817668778791,0.9036812184971944,48,100,48.0,96.0,500,0.0,0.0,14.7646320984186,11.238282707264803,0.8844096152404333,,,
S3,Stationary_AR,0.10257930123528425,0.2883762111629493,0.0,0.20064273057871973,0.5347344915058772,0.6085213875515914,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.5243141811224006,,
S4,Trending_RandomWalkDrift,0.9956972793040019,0.6432037614073154,0.0,0.804328898758405,0.19259249099869336,0.0,None,250,,,500,,,0.0,0.0,0.6293630392205722,,,-0.40046896298999024
S1,Composite,0.9982979439581741,0.9813879410014531,0.0,0.9997812807002615,0.9975889382380799,0.872353090534656,36,36,36.0,72.0,500,0.1498228989456248,4.3227313015297585e-05,10.474285796081158,2.4124689914176676,0.5086688034735469,,,
S2,Seasonal,0.7159409935807535,0.9579582361203448,0.0,0.9767271120921069,0.9991562429702814,0.9808139396948267,36,36,36.0,72.0,500,0.0,0.0,22.84033249013394,9.059472145385564,0.6846162971816894,,,
S3,Stationary_WN,0.09709705367334298,0.232869894901078,0.0,0.17926033477273373,0.3211492995130285,0.29826463964842354,None,9,,,500,0.0,0.0,0.0,0.0,6.416735663560353,,,
S4,Trending_MeanShift,0.9999060234258906,0.9996229494933072,0.0,0.9926566441471074,0.9665175598746765,0.0,None,250,,,500,,,0.0,0.0,1.0751246942684878,,250.0,
S1,Composite,0.995381136767921,0.9252512136132918,0.0,0.9997815962228943,0.9962339093711876,0.9532327717261545,36,36,36.0,72.0,500,-0.23887071626191494,-4.963806612601348e-05,13.114749099810766,6.818208710447377,0.9550294051390902,,,
S2,Seasonal,0.7106493128799047,0.9585543958970209,0.0,0.9643854882481125,0.9987367487047575,0.9707633029891708,36,36,36.0,72.0,500,0.0,0.0,17.27707174254531,6.716404130200631,0.726284082530511,,,
S3,Stationary_WN,0.057040960344520775,0.23411639083241653,0.0,0.08130888025497673,0.34690771145088206,0.33187013888264216,None,14,,,500,0.0,0.0,0.0,0.0,9.827116584448174,,,
S4,Trending_ExponentialGrowth,0.9915428245943935,0.1691844760920529,0.0,0.9940183760949294,0.29691929462550204,0.2849486263411244,None,24,,,500,,,0.0,0.0,1.004817149087323,,,
S1,Composite,0.9953984177517705,0.9677711693672166,0.0,0.9992986956631992,0.9950734352886318,0.8497424126561602,24,24,24.0,48.0,500,0.19707490291608368,-2.7649473500137867e-05,13.90687104676961,4.034675652692933,1.1231193276949627,,,
S2,Seasonal,0.6800076127128589,0.9467893787657325,0.0,0.8909356119114443,0.9955820999876626,0.9201648954432723,24,24,24.0,48.0,500,0.0,0.0,23.9507147507345,9.904180993000278,1.7014604575273997,,,
S3,Stationary_WN,0.15162410177838503,0.24230556581854612,0.0,0.24990193632188218,0.33368490617862157,0.27126161251846503,None,6,,,500,0.0,0.0,0.0,0.0,13.379706445255643,,,
S4,Trending_ExponentialGrowth,0.9556866902167773,0.2601873550873899,0.0,0.9630741106062441,0.3318754952781573,0.17867985700935973,None,24,,,500,,,0.0,0.0,1.359357504273727,,,
S1,Composite,0.9691278965892108,0.9783354167540622,0.0,0.9988747940727032,0.9991812589974037,0.9656194153185914,48,50,48.0,96.0,500,-0.10509586565714102,2.4255535525616904e-05,22.5711310992328,4.975621221889829,0.6518539125647929,,,
S2,Seasonal,0.6426064980440366,0.9523802169332573,0.0,0.9408041427947748,0.9977986143057909,0.9587641548421727,48,50,48.0,96.0,500,0.0,0.0,18.88464834545699,6.932011479044782,0.8651159610566306,,,
S3,Stationary_AR,0.11322185332076362,0.22760772035613974,0.0,0.23541234602853878,0.36043528870280706,0.49112399588450906,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.40520452343850366,,
S4,Trending_ExponentialGrowth,0.9990574514549099,0.24598701644770793,0.0,0.9993421748095971,0.34812129425235083,0.29851294687152685,None,24,,,500,,,0.0,0.0,0.575472806279688,,,
S1,Composite,0.9941900241741569,0.9899321064492376,0.0,0.9982594936452939,0.9969934847642047,0.7023356611294428,36,36,36.0,72.0,500,-0.16736345443407274,4.4737932700623226e-05,22.537396809103416,2.7773731672952593,1.1093276039974667,,,
S2,Seasonal,0.7059795721309101,0.9313844421194696,0.0,0.9533378937361433,0.9972768279887927,0.9630595892248857,36,36,36.0,72.0,500,0.0,0.0,21.592793010302152,10.77160659929578,1.2178549098948352,,,
S3,Stationary_WN,0.02263371355774102,0.3017476428680469,0.0,0.03092321040369872,0.49657077388933957,0.3597338662978937,None,83,,,500,0.0,0.0,0.0,0.0,13.650016979055206,,,
S4,Trending_RandomWalkDrift,0.9984232756098192,0.17812170780060954,0.0,0.9997680401852176,0.6327059638965231,0.853465434882889,None,24,,,500,,,0.0,0.0,1.228726735820338,,,-0.3672378662855905
S1,Composite,0.9956640231808842,0.9564817308988788,0.0,0.9997974890805201,0.9979199792317452,0.9539951699306733,12,12,12.0,24.0,500,0.2843486763955214,1.0578960801668807e-05,18.32843728330998,7.5853941557241855,0.9212536058038095,,,
S2,Seasonal,0.74716706273774,0.96078044475398,0.0,0.972533235320545,0.9988086317044587,0.9706673523783658,12,12,12.0,24.0,500,0.0,0.0,18.363363017084144,7.333561685376585,0.6867690372000231,,,
S3,Stationary_WN,0.20236072459928223,0.12513389555007393,0.0,0.4093119317234951,0.2208976905277018,0.22755212018965454,None,4,,,500,0.0,0.0,0.0,0.0,6.928759419609889,,,
S4,Trending_MeanShift,0.9999588817843844,0.9998353599453877,0.0,0.9995609761472942,0.9982410680365819,0.0,None,250,,,500,,,0.0,0.0,0.8128945492691364,,250.0,
S1,Composite,0.9989212703499233,0.9962683085586741,0.0,0.9997510794620108,0.9991361480522837,0.7695661731526823,12,12,12.0,24.0,500,-0.20525232960697493,4.559635138611108e-05,20.07736056470152,2.0411699162245283,0.556330483836472,,,
S2,Seasonal,0.7332345414192012,0.9648352535427775,0.0,0.9270813701715394,0.9972512419961922,0.9240448194030005,12,12,12.0,24.0,500,0.0,0.0,26.392056064778885,9.665174667385255,1.4949171255861913,,,
S3,Stationary_WN,0.10301054664542642,0.1448285565968953,0.0,0.3124501951647852,0.25059101634102954,0.332935085922322,None,5,,,500,0.0,0.0,0.0,0.0,6.037867006275687,,,
S4,Trending_RandomWalkDrift,0.9771487732616674,0.05808775520732434,0.0,0.9962001276419986,0.5009568793155017,0.8439458222973952,None,24,,,500,,,0.0,0.0,1.320183198838803,,,0.14398355938846016
S1,Composite,0.9977981679771358,0.9293444458183678,0.0,0.9997375281838125,0.9896751152817336,0.8811328227449154,48,50,48.0,96.0,500,0.3094923486291727,3.889232718012683e-05,11.529558892827453,3.3843630354577954,0.9316983261225097,,,
S2,Seasonal,0.4166256133792692,0.9823837468519452,0.0,0.6806768443826712,0.9978148179140998,0.887860632153179,48,50,48.0,96.0,500,0.0,0.0,28.403296606259723,4.392299588810486,1.1255875396535187,,,
S3,Stationary_WN,0.13688147223494684,0.16421239232489593,0.0,0.4183841867545348,0.2699950687909566,0.4042183260332318,None,3,,,500,0.0,0.0,0.0,0.0,6.537571124783048,,,
S4,Trending_ExponentialGrowth,0.9991898212689939,0.18672942641498347,0.0,0.999482711214243,0.3317004423549812,0.35616948112956004,None,24,,,500,,,0.0,0.0,1.1088775386881013,,,
S1,Composite,0.9971914445793172,0.9330252202918226,0.0,0.9999176990157694,0.9979370791939218,0.9708200370579879,24,24,24.0,48.0,500,-0.36177175024547137,-4.3620496496486684e-05,15.342091327325917,7.6190330053432485,0.7723295264686489,,,
S2,Seasonal,0.6825068367416118,0.9348092832137236,0.0,0.91055705221197,0.9955696414684843,0.9349930292444353,24,24,24.0,48.0,500,0.0,0.0,19.78362473103082,9.349364631852053,1.4324361347943877,,,
S3,Stationary_AR,0.15307966221091174,0.21128292081778677,0.0,0.27475847797369846,0.39177306614080676,0.5794578643795492,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.587242840793532,,
S4,Trending_RandomWalkDrift,0.9907857730544977,0.7221556142400737,0.0,0.9994638807338383,0.982580618214888,0.9427309885808425,None,167,,,500,,,0.0,0.0,0.9133713475054355,,,0.2139945875573176
S1,Composite,0.9985439093522382,0.9774169323429966,0.0,0.9997572588852317,0.9957741118950814,0.8335974958579158,48,50,48.0,96.0,500,0.3586557573949305,2.7295818087251488e-05,19.096091451699863,3.34633087084428,1.0640913949748896,,,
S2,Seasonal,0.35879162570417134,0.9711244848213036,0.0,0.7231455660139031,0.9973679737196437,0.9208460925075499,48,50,48.0,96.0,500,0.0,0.0,27.748041507766843,5.206597681616034,0.9552013287392813,,,
S3,Stationary_AR,0.04990081138186142,0.21919347120636445,0.0,0.1892465107135044,0.3846798287733868,0.5659819152368832,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5725304358152408,,
S4,Trending_MeanShift,0.9999118228638448,0.9996490769939704,0.0,0.9995265411320478,0.9981155859803202,0.0,None,250,,,500,,,0.0,0.0,0.9016833473955079,,250.0,
S1,Composite,0.9989687414856112,0.9833020477099381,0.0,0.999748223502067,0.9958812185207583,0.755591745115915,36,36,36.0,72.0,500,-0.32585095625549754,-2.368748667426161e-05,17.03601639276345,3.0233966694647725,1.030086314129767,,,
S2,Seasonal,0.6487018447896193,0.9634118991094864,0.0,0.7761875031623475,0.9934918105824122,0.8270038866967611,36,36,36.0,72.0,500,0.0,0.0,19.14652329073035,6.265788616934042,1.6618995287910392,,,
S3,Stationary_AR,0.10553572534943068,0.40540311202732826,0.0,0.20402269057020905,0.6893245788406119,0.7131870773355375,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.5687292170756756,,
S4,Trending_ExponentialGrowth,0.9994184679725406,0.24786814142980784,0.0,0.9996441781209919,0.4159218525101368,0.3836957012241391,None,24,,,500,,,0.0,0.0,0.8675718107665108,,,
S1,Composite,0.9985095934373921,0.9662966374125499,0.0,0.9999183688819359,0.9979346975952874,0.9453555144740455,48,50,48.0,96.0,500,-0.38730751737779867,-4.006539904916362e-05,16.95112338415067,4.809129515659397,0.7358671882697895,,,
S2,Seasonal,0.6223840771532563,0.9567657752027396,0.0,0.8700016558787498,0.9955739297907596,0.9081603471298898,48,50,48.0,96.0,500,0.0,0.0,29.7558837739962,10.13430611209571,1.8729334302341323,,,
S3,Stationary_WN,0.08367856967200482,0.23288565082024992,0.0,0.08347275275894261,0.36482126132550985,0.3778735629168175,None,29,,,500,0.0,0.0,0.0,0.0,8.43558282092534,,,
S4,Trending_MeanShift,0.9998494204666403,0.9993959439673873,0.0,0.9992719955630716,0.9967671339006196,0.0,None,250,,,500,,,0.0,0.0,1.0405738877702444,,250.0,
S1,Composite,0.9921598157082775,0.8751721080479724,0.0,0.9993903002113803,0.9895564027502591,0.9240048160547452,24,24,24.0,48.0,500,0.24273792214065903,-3.7830371658924037e-05,10.606627690883426,7.252289311525226,1.1576953165044963,,,
S2,Seasonal,0.6461007517254344,0.9812301061137276,0.0,0.7991340640466098,0.9972706953812814,0.8558771542074558,24,24,24.0,48.0,500,0.0,0.0,22.03451212329069,4.86688547621849,1.3072875060978821,,,
S3,Stationary_AR,0.1046236769046085,0.19323775656647801,0.0,0.11858577154097838,0.4439372232917502,0.6174466380167869,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.6111257816260792,,
S4,Trending_ExponentialGrowth,0.9965131518251834,0.20679588995029607,0.0,0.9976908364447765,0.32415110030549776,0.33728378031746964,None,24,,,500,,,0.0,0.0,0.9361330463245925,,,
S1,Composite,0.9848822185031162,0.9214676732068138,0.0,0.9997173981393417,0.9985059363679261,0.9821814201857488,24,24,24.0,48.0,500,0.1308696411521798,3.313670812639924e-05,12.91261784327272,7.083722906640956,0.5702879658918789,,,
S2,Seasonal,0.7036663935493517,0.9326933816828222,0.0,0.9620187581640663,0.9978875774525793,0.9702691559111307,24,24,24.0,48.0,500,0.0,0.0,16.62128401891932,8.253133061137664,0.8875974536808287,,,
S3,Stationary_WN,0.18950109186024222,0.14419406769322507,0.0,0.27488785888447564,0.29382030505021905,0.3327082364394127,None,5,,,500,0.0,0.0,0.0,0.0,12.507150718600032,,,
S4,Trending_MeanShift,0.999980259373405,0.9999208848116913,0.0,0.9999782521582298,0.9999130912702363,0.0,None,250,,,500,,,0.0,0.0,0.687526909414708,,250.0,
S1,Composite,0.9993903517773138,0.9834649485257324,0.0,0.9999409335422592,0.9983828708502857,0.9031081304803138,24,24,24.0,48.0,500,-0.34595462334258487,-2.3911832599536555e-05,13.846980964883654,3.1583905787682216,0.6170258182415483,,,
S2,Seasonal,0.6688840190624348,0.9920077158578318,0.0,0.8492140990522911,0.9991079561521696,0.8888292848221047,24,24,24.0,48.0,500,0.0,0.0,29.034118244614383,4.395693138855496,0.8807012318281519,,,
S3,Stationary_AR,0.22831466931382094,0.28151175675031825,0.0,0.33276303894018466,0.4546871152208698,0.48043024539808,None,9,,,500,0.0,0.0,0.0,0.0,5.0,0.4013433551426165,,
S4,Trending_MeanShift,0.9996514133243929,0.9986152640200897,0.0,0.9992962307648557,0.9972184369589658,0.0,None,250,,,500,,,0.0,0.0,1.230665164962817,,250.0,
S1,Composite,0.9956615165620165,0.9817994140170838,0.0,0.9990989912135256,0.9961762853792943,0.7944176543399666,36,36,36.0,72.0,500,-0.13846311148073723,4.3212825176809626e-05,11.552052703811015,2.411697491252916,0.7664483958551007,,,
S2,Seasonal,0.5221794669639283,0.9699173370575995,0.0,0.5173644378365905,0.9913426417592016,0.7155539134480957,36,36,36.0,72.0,500,0.0,0.0,20.387069412533577,4.861313255542926,1.7836382081220374,,,
S3,Stationary_WN,0.19319765366126385,0.10443626737695855,0.0,0.5171288243249502,0.14609765285114618,0.29341460345767956,None,2,,,500,0.0,0.0,0.0,0.0,13.871710520800445,,,
S4,Trending_ExponentialGrowth,0.950635694500776,0.27501262833804363,0.0,0.9623569357366853,0.39830665434327894,0.27778805202638024,None,24,,,500,,,0.0,0.0,1.476815718359646,,,
S1,Composite,0.9978178383654286,0.9702968568256545,0.0,0.9999593230232618,0.9994370664712814,0.9814201914629992,24,24,24.0,48.0,500,-0.35974189253954103,-2.947394401650572e-05,20.17339620568614,6.573841062791846,0.5002783281872898,,,
S2,Seasonal,0.5558026717219766,0.9828008409954662,0.0,0.5859938631496666,0.9952765587941013,0.7311004461688466,24,24,24.0,48.0,500,0.0,0.0,24.273808825013823,4.494762497204102,1.831881766056894,,,
S3,Stationary_WN,0.3214546791730455,0.0970439032514957,0.0,0.5209424838577457,0.1313126394929398,0.2377764371826575,None,2,,,500,0.0,0.0,0.0,0.0,6.993673667885111,,,
S4,Trending_RandomWalkDrift,0.9966437401881487,0.9674089402479497,0.0,0.2385986944060995,0.0,0.0,None,250,,,500,,,0.0,0.0,0.5571699142575837,,,0.33120320200774545
S1,Composite,0.9992251289356506,0.9911182919649804,0.0,0.9998594717117321,0.9983886169347531,0.8192592141311895,24,24,24.0,48.0,500,0.36936288159156705,-1.75346051751228e-05,21.529298721630752,3.1534977518247156,0.9935158615791384,,,
S2,Seasonal,0.5792812550641477,0.9894995216794725,0.0,0.6350179201638266,0.9977283202989756,0.7839266364590832,24,24,24.0,48.0,500,0.0,0.0,28.217942266442265,4.137591418785584,1.3973362256769235,,,
S3,Stationary_WN,0.10995832522371396,0.14629337779551377,0.0,0.35942164670708665,0.2564580263490408,0.3462867329180809,None,4,,,500,0.0,0.0,0.0,0.0,9.262267583543835,,,
S4,Trending_ExponentialGrowth,0.9761126659492632,0.2799849843358492,0.0,0.9850947772981073,0.4267723842387148,0.3752547318002054,None,24,,,500,,,0.0,0.0,1.1816480131242093,,,
S1,Composite,0.9983026274719897,0.9679617840747241,0.0,0.9997515278089,0.9952016558671541,0.8544668566555434,12,12,12.0,24.0,500,0.30415335239377045,3.1130464525648885e-05,14.746611205837727,4.701316825206827,1.1449639324890146,,,
S2,Seasonal,0.678800289726162,0.9154017566164242,0.0,0.7654653877604333,0.9797654870743026,0.7770368402205311,12,12,12.0,24.0,500,0.0,0.0,12.500166283417578,6.345563127604619,1.959042164257073,,,
S3,Stationary_WN,0.07789561595123595,0.3321210779084691,0.0,0.18989657285652417,0.4136408252475071,0.31516429740172136,None,13,,,500,0.0,0.0,0.0,0.0,6.6164940789470075,,,
S4,Trending_MeanShift,0.9999723422332567,0.9998891669668212,0.0,0.9999779439696574,0.9999120397690264,0.2038449441836958,None,250,,,500,,,0.0,0.0,0.8804980145974763,,250.0,
S1,Composite,0.9993784100666668,0.9434475754536796,0.0,0.9998983915399831,0.9895879717672454,0.8366264339587715,48,50,48.0,96.0,500,0.3930472984521094,2.8540543607958182e-05,8.49214576263333,2.8710755065244244,0.8336779044351963,,,
S2,Seasonal,0.5035425254655905,0.953280954156467,0.0,0.6089558257747725,0.9892344343796852,0.7967113605635678,48,50,48.0,96.0,500,0.0,0.0,14.844151207836385,4.261186462770195,1.4078226373700113,,,
S3,Stationary_AR,0.2589988118731903,0.2554795191281267,0.0,0.3595252838643982,0.4999586730513601,0.5901322965902007,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.57126946121157,,
S4,Trending_RandomWalkDrift,0.9896616230965403,0.5614419960766235,0.0,0.9438853619005294,0.50401863197193,0.0,None,167,,,500,,,0.0,0.0,0.6196968724958355,,,-0.3398152933257973
S1,Composite,0.9995875340704444,0.9917153943421244,0.0,0.9999222352258844,0.9984329940351904,0.8114848387727105,24,24,24.0,48.0,500,-0.33884998234704944,2.37136970210427e-05,14.735809297009038,2.1170965064386755,0.5720630413718197,,,
S2,Seasonal,0.7000213328940512,0.9822140120092878,0.0,0.9522825389831088,0.9993304078150181,0.9627314661759461,24,24,24.0,48.0,500,0.0,0.0,19.86701929605563,4.935552933251163,0.5508216321960832,,,
S3,Stationary_AR,0.13915553211964893,0.2835961279238728,0.0,0.2350373705937262,0.46586733493886245,0.5086711354271936,None,33,,,500,0.0,0.0,0.0,0.0,5.0,0.5328655636179573,,
S4,Trending_RandomWalkDrift,0.9982594883175689,0.19430175680591977,0.0,0.9997211740238663,0.6013409001295587,0.8409600539379938,None,24,,,500,,,0.0,0.0,1.1314982435281355,,,-0.3622104566769372
S1,Composite,0.9946117991881784,0.9874092800929465,0.0,0.9990132426756566,0.9977045800247906,0.8185343490302984,24,24,24.0,48.0,500,-0.16819189190715297,-2.882703513324996e-05,23.86989163907578,4.237723372425009,1.3646926504049381,,,
S2,Seasonal,0.6877053054451792,0.8737610152358926,0.0,0.9058153613591037,0.9902106739263425,0.9301633925548584,24,24,24.0,48.0,500,0.0,0.0,12.229022287428013,8.328907175159571,1.3830762514397892,,,
S3,Stationary_AR,0.050048727202900656,0.29302535313207145,0.0,0.07894495000176638,0.6293323129730328,0.6901431229040109,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.6692573928622325,,
S4,Trending_ExponentialGrowth,0.9961038354831764,0.12653034453688183,0.0,0.9973790420075362,0.28039282259634213,0.32516400435551673,None,24,,,500,,,0.0,0.0,0.6706570292018356,,,
S1,Composite,0.9984047332211505,0.9811216203975245,0.0,0.999503025839756,0.9940252619091402,0.6884817181137768,12,12,12.0,24.0,500,-0.3008896808970241,-4.63644056880484e-05,18.903298838124616,3.337693875213145,1.4687916703660364,,,
S2,Seasonal,0.6114175391846034,0.9859901373216078,0.0,0.6681430057755642,0.9961828354893176,0.7310804848294323,12,12,12.0,24.0,500,0.0,0.0,25.29435027875261,4.3737310174582795,1.739198552492243,,,
S3,Stationary_WN,0.12793559995197268,0.24773676245064657,0.0,0.2546891830529847,0.34505166312717517,0.2721212324336669,None,7,,,500,0.0,0.0,0.0,0.0,13.081585552844174,,,
S4,Trending_RandomWalkDrift,0.9972558118260731,0.7694455113637435,0.0,0.9987854949347599,0.8882830670401944,0.5638607591993015,None,250,,,500,,,0.0,0.0,0.9406228183272684,,,-0.4446991852955161
S1,Composite,0.9980217924180151,0.9698924761635465,0.0,0.9997509334912391,0.9961141390396444,0.8747887998585514,12,12,12.0,24.0,500,0.22115166151199717,4.931849402088649e-05,12.67588149293135,3.90813168736893,0.8468793505811327,,,
S2,Seasonal,0.7511223134922075,0.977244657734448,0.0,0.9763062295002881,0.9993972403349064,0.973989726213562,12,12,12.0,24.0,500,0.0,0.0,22.871734290637626,6.946888688755219,0.5475242125470714,,,
S3,Stationary_WN,0.014780629015359814,0.2272801825109716,0.0,0.04889545224514247,0.3969750324839564,0.3466397716320505,None,42,,,500,0.0,0.0,0.0,0.0,5.526780503465389,,,
S4,Trending_ExponentialGrowth,0.9887351947797259,0.23860734083220858,0.0,0.9915625984962575,0.353396246285533,0.2457581862334598,None,24,,,500,,,0.0,0.0,0.823282565827188,,,
S1,Composite,0.9986239954038787,0.922077325375216,0.0,0.9998882762083815,0.9932903742016441,0.9192621498765697,12,12,12.0,24.0,500,0.35622961243437157,-1.8715510709506497e-05,9.000683987674005,4.95308372047004,0.8086296090271231,,,
S2,Seasonal,0.6926635335546056,0.9857544668277259,0.0,0.83053751414125,0.9977422052774116,0.8429196010562618,12,12,12.0,24.0,500,0.0,0.0,22.055510320880373,4.634204974564866,1.0738529795543132,,,
S3,Stationary_AR,0.26881655553092787,0.30124068529194015,0.0,0.35922902697238246,0.4780965380813672,0.6122392394042382,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.5905317784660338,,
S4,Trending_MeanShift,0.9998794872444958,0.9995194227581802,0.0,0.9998517196246869,0.9994012301046366,0.0,None,250,,,500,,,0.0,0.0,0.7179069537693242,,250.0,
S1,Composite,0.9988759973201377,0.9875443647840291,0.0,0.9997675438276837,0.9974197391744908,0.793559692301256,12,12,12.0,24.0,500,-0.32601909155842806,1.0118947499642089e-05,19.571964943792352,3.4209157135312442,1.0420318865573646,,,
S2,Seasonal,0.7480565562413322,0.9711994315210299,0.0,0.9805216409551808,0.9993863674520188,0.9792421101887402,12,12,12.0,24.0,500,0.0,0.0,27.420275027444113,9.328747714078522,0.7602061667184901,,,
S3,Stationary_AR,0.16261807269498574,0.4100413143845628,0.0,0.36087827117477256,0.7133105132730264,0.7113680614338078,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.6910779220119843,,
S4,Trending_MeanShift,0.9998165187190328,0.9992666747736317,0.0,0.9991377893312818,0.9966364317360517,0.0,None,250,,,500,,,0.0,0.0,1.268009381922611,,250.0,
S1,Composite,0.9961242627656623,0.9750526345528604,0.0,0.9990691606850006,0.9933066579983588,0.760503711905354,48,50,48.0,96.0,500,0.23921048495874864,4.773745011029235e-05,20.910140636735328,3.2524112815936146,1.4820008414626518,,,
S2,Seasonal,0.516622323532513,0.9671493827969834,0.0,0.716807039901705,0.9947822671595475,0.857236126746829,48,50,48.0,96.0,500,0.0,0.0,23.906260036338615,5.908868251390844,1.532427639714451,,,
S3,Stationary_AR,0.13954791805441458,0.24551493460172924,0.0,0.33774824396191494,0.6194424903599143,0.7471494720976422,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.6896642983179817,,
S4,Trending_MeanShift,0.9999693319825043,0.9998775193430965,0.0,0.9999130690056875,0.9996465725346318,0.0,None,250,,,500,,,0.0,0.0,0.8923659421155092,,250.0,
S1,Composite,0.9800568297660011,0.9580664208113451,0.0,0.9983900771941634,0.9966639209667887,0.9234443551031021,36,36,36.0,72.0,500,0.12606755177156231,-3.759404567137584e-05,15.224538999022588,5.525310815907292,1.071955034916707,,,
