True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P
R3,Stationary_AR,0.04122306771847839,0.5309683803143948,0.5948468611611423,None,83
R4,Trend_RandomWalkDrift,0.9998248345215864,0.9999291305335712,0.0,None,249
R1,Trend_Seasonality,0.9999118663211277,0.9988941448933025,0.8640891724926216,36,36
R2,Seasonality,0.9101557908245158,0.9932835238655422,0.929306319891614,36,36
R3,Stationary_WN,0.4241850260153638,0.22955126928156844,0.3709397124852504,None,3
R4,Trend_RandomWalkDrift,0.9999989198789664,0.9999474461961535,0.0,None,249
R1,Trend_Seasonality,0.9994827018207905,0.9990564347413164,0.8792116675541475,12,12
R2,Seasonality,0.8896658636242538,0.995342901756783,0.8876924821256227,12,12
R3,Stationary_WN,0.41099151352995933,0.2929381559164641,0.3537347501532866,None,4
R4,Trend_MeanShift,0.9999368226764985,0.9997469293011083,0.22160849602448862,None,250
R1,Trend_Seasonality,0.9990895675784912,0.9988055421050575,0.9267520815352682,12,12
R2,Seasonality,0.9589393277695458,0.9957459903331359,0.9556607625800405,12,12
R3,Stationary_WN,0.4716095812199944,0.09459171723886173,0.2871010757995154,None,2
R4,Trend_RandomWalkDrift,0.9234853792078785,0.6055182455740822,0.0,None,250
R1,Trend_Seasonality,0.9991785232736721,0.991672964230275,0.8711637912649651,24,24
R2,Seasonality,0.8800731569113721,0.9834141438182692,0.9101460081224253,24,24
R3,Stationary_AR,0.394634167034957,0.445165076237375,0.5200552292196227,None,11
R4,Trend_ExponentialGrowth,0.9999784609349367,0.9998990008009997,0.0,None,249
R1,Trend_Seasonality,0.9969332447826118,0.9896232199703117,0.8582589776671892,48,50
R2,Seasonality,0.9550178978471822,0.9988926597536781,0.9676800137163213,48,50
R3,Stationary_WN,0.45411112963926337,0.20753753527375285,0.2819417752475699,None,3
R4,Trend_ExponentialGrowth,0.9999782297989736,0.9999013730426615,0.0,None,249
R1,Trend_Seasonality,0.9991808361327988,0.9945877151595349,0.6691168553247161,12,12
R2,Seasonality,0.9518201925816696,0.994417183078169,0.9485759622537698,12,12
R3,Stationary_WN,0.5565214444920912,0.20161800216986625,0.2322896746234565,None,2
R4,Trend_MeanShift,0.99995963814293,0.9998381895555782,0.0,None,250
R1,Trend_Seasonality,0.9994382341383049,0.9903383725657763,0.7721285813980272,48,50
R2,Seasonality,0.9285401039604246,0.997517107740873,0.9502329938698891,48,50
R3,Stationary_AR,0.24865764500912335,0.5040765505930997,0.6225345080901235,None,23
R4,Trend_ExponentialGrowth,0.9999531372358929,0.9998847620747958,0.0,None,249
R1,Trend_Seasonality,0.9998474563454758,0.9956497963706867,0.7872285206251003,36,36
R2,Seasonality,0.43486641167635653,0.9920900617877951,0.6876555591479958,36,36
R3,Stationary_AR,0.05460350867900432,0.4653338809462906,0.5942262963441755,None,62
R4,Trend_MeanShift,0.9930049779375052,0.9658110533537972,0.0,None,250
R1,Trend_Seasonality,0.9974173647989127,0.9930742415267805,0.7801032403950197,12,12
R2,Seasonality,0.053427076924236316,0.9982326507631357,0.32550760895158504,12,24
R3,Stationary_AR,0.2711225670869314,0.6405368532149354,0.6966082983986221,None,45
R4,Trend_RandomWalkDrift,0.9961833348875092,0.8723759455522299,0.0,None,250
R1,Trend_Seasonality,0.9997724857096859,0.9986571143618586,0.9617783345485391,48,50
R2,Seasonality,0.9336236349998835,0.9986349830774345,0.9573221113168497,48,50
R3,Stationary_WN,0.24135252667808793,0.3372662396201924,0.3056496061941575,None,6
R4,Trend_ExponentialGrowth,0.999969009681157,0.999888631139356,0.0,None,249
R1,Trend_Seasonality,0.9999261873147132,0.9982710013625955,0.901553949611269,48,100
R2,Seasonality,0.955224613600753,0.9972000823185221,0.9667235233219404,48,50
R3,Stationary_AR,0.1754387399029348,0.39677772791858035,0.5373408214007105,None,23
R4,Trend_RandomWalkDrift,0.9999919382365281,0.9999487146629324,0.0,None,249
R1,Trend_Seasonality,0.9998669146243804,0.9988453382810731,0.8697781542614094,24,24
R2,Seasonality,0.946262888800114,0.9972163521450704,0.9601892932053742,24,24
R3,Stationary_AR,0.09781241589913992,0.34258775907321426,0.40150842278679055,None,24
R4,Trend_ExponentialGrowth,0.9999644592122122,0.9999038253574208,0.0,None,249
R1,Trend_Seasonality,0.9998258572966198,0.9991886829724911,0.9732655704904084,36,36
R2,Seasonality,0.7689899259734044,0.9922161127009037,0.8184786396522198,36,36
R3,Stationary_WN,0.4421648445523574,0.247961668202329,0.35304643674817127,None,3
R4,Trend_RandomWalkDrift,0.992401775136981,0.7516010148887821,0.6678916744017594,None,250
R1,Trend_Seasonality,0.9960895029242549,0.9925468924689816,0.6523132700945733,24,24
R2,Seasonality,0.7003186944480987,0.9956024138217651,0.7971918396744235,24,24
R3,Stationary_AR,0.16079772085591792,0.41152839575527556,0.4424947651816482,None,16
R4,Trend_ExponentialGrowth,0.9999695248204041,0.9998932734690602,0.0,None,249
R1,Trend_Seasonality,0.9992533854116816,0.9981327311068178,0.9151442278215713,12,12
R2,Seasonality,0.9777340229634819,0.9991522048756027,0.9756745450622945,12,12
R3,Stationary_AR,0.08264651867698847,0.4595762290147444,0.5724344681356461,None,38
R4,Trend_RandomWalkDrift,0.9825668009283622,0.9445461013647465,0.20598478134218146,None,250
R1,Trend_Seasonality,0.9992525572213474,0.990191131542096,0.7089086987880739,48,50
R2,Seasonality,0.8612073628030812,0.9808108558371493,0.8898294367822795,48,50
R3,Stationary_WN,0.43596222637625615,0.21404377361804738,0.3221043026384245,None,3
R4,Trend_ExponentialGrowth,0.9999624622563031,0.9998934819555811,0.0,None,249
R1,Trend_Seasonality,0.9998658310459602,0.998069896313902,0.9814773750614368,48,50
R2,Seasonality,0.5908106576166343,0.9967865946477661,0.8590070845443237,48,50
R3,Stationary_AR,0.27113600342003785,0.5424152508150626,0.5866793671195893,None,16
R4,Trend_MeanShift,0.9998919298388798,0.9995788896351606,0.0,None,250
R1,Trend_Seasonality,0.9987485350473458,0.9975216757394304,0.7237279299312098,36,36
R2,Seasonality,0.9481317878850174,0.9974141508995297,0.9570742759078174,36,36
R3,Stationary_WN,0.19241001366235755,0.3521597782234134,0.33280440318310034,None,10
R4,Trend_ExponentialGrowth,0.9999586684015171,0.9998971729869699,0.0,None,249
R1,Trend_Seasonality,0.9996778814923233,0.9968179246727671,0.9143344938317639,36,36
R2,Seasonality,0.9734665942348479,0.9985409396098722,0.9775467351129505,36,36
R3,Stationary_AR,0.34481603996719545,0.5053933614219158,0.5631015555206543,None,13
R4,Trend_MeanShift,0.9999528929385924,0.9998131664886877,0.1022374213535201,None,250
R1,Trend_Seasonality,0.9981031688368541,0.9766539247336068,0.8788161035316383,48,50
R2,Seasonality,0.8857911713126507,0.9921709491918446,0.9162712954952703,48,50
R3,Stationary_WN,0.15019691588728412,0.3355371492606669,0.28249390363797433,None,8
R4,Trend_MeanShift,0.9992444389097114,0.9969873921329114,0.0,None,250
R1,Trend_Seasonality,0.9997957410134142,0.9981863258992191,0.8140609529991267,12,12
R2,Seasonality,0.9860447836830415,0.9983095686675911,0.9845509859678626,12,12
R3,Stationary_WN,0.22266793796894624,0.331715013438194,0.24221081573408787,None,6
R4,Trend_MeanShift,0.999901179043628,0.9995953908014517,0.0,None,250
R1,Trend_Seasonality,0.9996326544504399,0.9846349830875112,0.8709326553361014,48,50
R2,Seasonality,0.6955452703476412,0.9945016816298772,0.8317937808123812,48,50
R3,Stationary_WN,0.39030335137349426,0.19552028094698448,0.27411238007597194,None,3
R4,Trend_MeanShift,0.9999354551037188,0.999743136351433,0.0,None,250
R1,Trend_Seasonality,0.9997442733839247,0.9902756480780892,0.9300220653681128,48,50
R2,Seasonality,0.8885302588152849,0.9943031339601898,0.9228411255477579,48,50
R3,Stationary_AR,0.13896509053523387,0.6072909598682609,0.6903950540666633,None,31
R4,Trend_MeanShift,0.9995701952250355,0.9982929182960791,0.0,None,250
R1,Trend_Seasonality,0.9997121109973196,0.9967528732019033,0.7939807692297415,48,50
R2,Seasonality,0.021200065203566876,0.988933640437686,0.6426686989932628,48,100
R3,Stationary_AR,0.13294767717019196,0.40591074297123253,0.5496321198101908,None,19
R4,Trend_ExponentialGrowth,0.9999702736834734,0.99989043640007,0.0,None,249
R1,Trend_Seasonality,0.9975735869868217,0.9972205752596947,0.7895233180353336,36,36
R2,Seasonality,0.9208212994723769,0.9977820663019337,0.9367972559011335,36,36
R3,Stationary_AR,0.26643534561224747,0.5736965103117311,0.6229072481090001,None,31
R4,Trend_MeanShift,0.9992924711917617,0.9969255690467459,0.0,None,250
R1,Trend_Seasonality,0.9993799664897584,0.9961481593655148,0.7726230128319173,12,12
R2,Seasonality,0.029121030257032943,0.9901885270981183,0.3586664345340628,12,24
R3,Stationary_AR,0.21454595347243077,0.5864311196491399,0.6781216446330371,None,36
R4,Trend_RandomWalkDrift,0.9125460637908176,0.2946388822107763,0.0,None,250
R1,Trend_Seasonality,0.9994890574634361,0.995872691430087,0.9128549589140262,48,50
R2,Seasonality,0.9507996806100024,0.9970834021453154,0.963610191079795,48,50
R3,Stationary_WN,0.5186442900428369,0.13017709638889918,0.29007127797131216,None,2
R4,Trend_MeanShift,0.9998141030347991,0.9992651754465867,0.0,None,250
R1,Trend_Seasonality,0.9996538269201737,0.9987314456801978,0.9223431321639451,48,50
R2,Seasonality,0.7343874894815791,0.9965724903725938,0.858628404943815,48,50
R3,Stationary_AR,0.06248901294202314,0.7189390760789796,0.6532516055637851,None,100
R4,Trend_MeanShift,0.9988148577472241,0.9948866287326331,0.0,None,250
R1,Trend_Seasonality,0.9998855633318353,0.9984143289256004,0.9430953404358331,12,12
R2,Seasonality,0.9690506353574171,0.9994477375882356,0.9672735192511683,12,12
R3,Stationary_AR,0.21601086564331962,0.5541975175167557,0.5955309422978716,None,26
R4,Trend_RandomWalkDrift,0.7803664866018247,0.0,0.0,None,250
R1,Trend_Seasonality,0.9994477681455043,0.9957923601679916,0.7195043262504547,12,12
R2,Seasonality,0.8905577831024658,0.9960385504274177,0.8943145504596071,12,12
R3,Stationary_AR,0.363310100021781,0.32902550929742347,0.4906411466480024,None,11
R4,Trend_ExponentialGrowth,0.9999808300962756,0.9999022885746169,0.0,None,249
R1,Trend_Seasonality,0.9990134528536885,0.9927055300529942,0.8627733642261949,48,50
R2,Seasonality,0.1722033622710456,0.9988400211567147,0.9241698844339962,48,100
R3,Stationary_AR,0.3968259304660644,0.3135445143582688,0.43114305907509776,None,8
R4,Trend_RandomWalkDrift,0.9882332797407446,0.6197135320036115,0.0,None,250
R1,Trend_Seasonality,0.9992134891041254,0.9935254475871227,0.8450905091801101,48,50
R2,Seasonality,0.8275903339540586,0.9966272289355258,0.8945587793144031,48,50
R3,Stationary_AR,0.1507029109110909,0.5277667442922642,0.6481709194710945,None,31
R4,Trend_RandomWalkDrift,0.9999574217816892,0.9999603289079665,0.0,None,249
R1,Trend_Seasonality,0.9997821363332147,0.9896338460275151,0.8903665575536329,48,50
R2,Seasonality,0.93842801511099,0.9984047930200863,0.9568930259032211,48,50
R3,Stationary_WN,0.48566761929540847,0.11869487663299472,0.2719202433731238,None,2
R4,Trend_MeanShift,0.9964787417783664,0.9877745637995688,0.0,None,250
R1,Trend_Seasonality,0.9995999198182147,0.9976551656712945,0.9253716871261939,36,36
R2,Seasonality,0.9279517956447578,0.999305264150284,0.944028552382492,36,36
R3,Stationary_WN,0.17104831849509994,0.3814580600456471,0.36547410757749954,None,12
R4,Trend_MeanShift,0.999954181300902,0.9998182301956192,0.18476020008167637,None,250
R1,Trend_Seasonality,0.9988614782376207,0.9966900314137732,0.8214001739334206,36,36
R2,Seasonality,0.963404718731118,0.9982909631388903,0.9701079602931969,36,36
R3,Stationary_AR,0.5506630381558246,0.5223835584177399,0.595298509467498,None,12
R4,Trend_MeanShift,0.9993333647680893,0.9974942753374479,0.0,None,250
R1,Trend_Seasonality,0.9995892081490333,0.9937309772855002,0.6899296564984557,12,12
R2,Seasonality,0.882646467080461,0.9959452757580801,0.8886663838998681,12,12
R3,Stationary_AR,0.13558136624148032,0.823473262392203,0.0,None,250
R4,Trend_MeanShift,0.9853670316461418,0.9523590096335451,0.0,None,250
R1,Trend_Seasonality,0.9997249563272294,0.9841386780189784,0.8576883824684817,48,50
R2,Seasonality,0.7378747261992012,0.9875417980661534,0.8438666728247664,48,50
R3,Stationary_WN,0.34589840056247556,0.25535831478050897,0.262719900959819,None,5
R4,Trend_RandomWalkDrift,0.9999765295546627,0.9999328955351118,0.0,None,249
R1,Trend_Seasonality,0.998669294170128,0.9777603692514769,0.5408055063129672,24,24
R2,Seasonality,0.8827377277604295,0.9951771244743973,0.9158260590994353,24,24
R3,Stationary_WN,0.06718906220105225,0.38095796041286867,0.2883985499381553,None,33
R4,Trend_RandomWalkDrift,0.9577074530651847,0.6588353889812746,0.0,None,250
R1,Trend_Seasonality,0.9999163216367101,0.9993191234404796,0.9703027430135028,24,24
R2,Seasonality,0.9470146293422985,0.9986686616556697,0.9591647494501131,24,24
R3,Stationary_AR,0.2792664732242909,0.44714750708185524,0.5011268317463604,None,18
R4,Trend_ExponentialGrowth,0.9999565087003971,0.9998930778920577,0.0,None,249
R1,Trend_Seasonality,0.9999064280176317,0.9969609618071489,0.7545871712218912,24,24
R2,Seasonality,0.7505769744757036,0.9962677538823441,0.8324670902444891,24,24
R3,Stationary_WN,0.22249175337468263,0.3128888483609269,0.3222450310873576,None,6
R4,Trend_RandomWalkDrift,0.9999999689800914,0.9999989335526324,0.0,None,249
R1,Trend_Seasonality,0.9996025171827781,0.9980042591159225,0.9082571009322479,48,50
R2,Seasonality,0.5916213737139254,0.972201415989505,0.7190219974222603,48,50
R3,Stationary_AR,0.3600699893984711,0.6979665581529624,0.7975598245312191,None,42
R4,Trend_MeanShift,0.9987052118169025,0.9952716957051249,0.0,None,250
R1,Trend_Seasonality,0.9998841839847139,0.9983763961356136,0.9740905157375254,36,36
R2,Seasonality,0.9428250613039297,0.993963864885449,0.9552255766673109,36,36
R3,Stationary_WN,0.49165832630872286,0.1587498433580622,0.20749134156430193,None,2
R4,Trend_MeanShift,0.9998604158842157,0.999445571683949,0.2261387227291175,None,250
R1,Trend_Seasonality,0.9998975680878659,0.9971107532857769,0.9555681495692038,24,24
R2,Seasonality,0.7573909475769607,0.9870061547062108,0.8330715310322638,24,24
R3,Stationary_AR,0.39045430818278626,0.35780213063658106,0.5715965078226912,None,9
R4,Trend_ExponentialGrowth,0.9999576021482418,0.9998992362684647,0.0,None,249
R1,Trend_Seasonality,0.9993412581287429,0.9883801427165115,0.899970401580976,48,50
R2,Seasonality,0.9109469392566535,0.9888973178058599,0.9328576141405941,48,50
R3,Stationary_AR,0.004465332454818394,0.24818125113328793,0.0,None,167
R4,Trend_RandomWalkDrift,0.9999798424978317,0.9999028550597895,0.0,None,249
R1,Trend_Seasonality,0.9985852491247681,0.9937381756164717,0.8811055828016681,24,24
R2,Seasonality,0.9610591768213244,0.9982364116131539,0.9700252507366045,24,24
R3,Stationary_AR,0.1952919329552606,0.5886022124431114,0.6498686416922723,None,56
R4,Trend_MeanShift,0.9999322036605236,0.9997310710710572,0.07585017533087846,None,250
R1,Trend_Seasonality,0.9998338417938889,0.9928767280459018,0.928859429411922,48,50
R2,Seasonality,0.9420400741277932,0.994315573825889,0.9565426734322964,48,50
R3,Stationary_WN,0.37907809334745657,0.257139075810054,0.30755649312763134,None,4
R4,Trend_ExponentialGrowth,0.9999733060872924,0.9999054762345534,0.0,None,249
R1,Trend_Seasonality,0.9994979377671062,0.9972581764832454,0.695523021936505,36,36
R2,Seasonality,0.9686225919872441,0.9982365982934852,0.9739564451801855,36,36
R3,Stationary_WN,0.21327265182524557,0.33390817920066374,0.26308412088443955,None,9
R4,Trend_MeanShift,0.9999662524161729,0.9998655051135206,0.0,None,250
R1,Trend_Seasonality,0.9999119325177054,0.9938440742779056,0.8904593314949794,48,50
R2,Seasonality,0.8852719473063456,0.995603583833774,0.9213215784486101,48,50
R3,Stationary_WN,0.02954413624202723,0.4484367856285181,0.3590378987802688,None,42
R4,Trend_ExponentialGrowth,0.9999865816131868,0.9999481016936619,0.0,None,249
R1,Trend_Seasonality,0.9985846333639822,0.9955386316438748,0.8532478722151078,48,50
R2,Seasonality,0.043556832162913506,0.9926794980810997,0.6981161584014264,48,100
R3,Stationary_AR,0.020933517756424824,0.44186283081624966,0.6216531238811631,None,62
R4,Trend_RandomWalkDrift,0.9999965020530152,0.9998642935431475,0.0,None,249
R1,Trend_Seasonality,0.9998941333761906,0.9990609757559565,0.8577617618059551,24,24
R2,Seasonality,0.889953912293642,0.9988452272542936,0.9180650055289539,24,24
R3,Stationary_AR,0.19734566941020082,0.5642632806554039,0.6466838448581365,None,45
R4,Trend_MeanShift,0.9999750146478659,0.9998985819646037,0.0,None,250
R1,Trend_Seasonality,0.999582461291615,0.9977796227408338,0.8827038493972942,12,12
R2,Seasonality,0.9727660404045805,0.9994591818129505,0.9706937003294718,12,12
R3,Stationary_AR,0.11848365719972553,0.7722464223920776,0.720922453219393,None,125
R4,Trend_ExponentialGrowth,0.9999840641975589,0.9999049016179141,0.0,None,249
R1,Trend_Seasonality,0.9993484596126553,0.9980179673521526,0.8943329375007314,12,12
R2,Seasonality,0.936339999204264,0.9928295301046998,0.9331308631346917,12,12
R3,Stationary_AR,0.1995024734898465,0.6195942574421509,0.7100010843225376,None,42
R4,Trend_RandomWalkDrift,0.9999998360454624,0.999998062921917,0.0,None,249
R1,Trend_Seasonality,0.9991447800830228,0.9975177831640613,0.92535662724169,24,24
R2,Seasonality,0.9565571453805078,0.9990113789124963,0.9663690734328046,24,24
R3,Stationary_AR,0.9930633804558678,0.9999950827645284,0.0,None,249
R4,Trend_ExponentialGrowth,0.9999701364120313,0.9998820664753245,0.0,None,249
R1,Trend_Seasonality,0.9991179607883466,0.9811295407508984,0.614622780871479,48,50
R2,Seasonality,0.9411849789365968,0.9973222318960638,0.9566090842112123,48,50
R3,Stationary_WN,0.4947006002952138,0.12152114879561426,0.13699701050091362,None,2
R4,Trend_ExponentialGrowth,0.9999803069935574,0.9999068815517478,0.0,None,249
R1,Trend_Seasonality,0.9989210969199032,0.992296359209728,0.9117232346168992,12,12
R2,Seasonality,0.9018667731828424,0.9958116788383677,0.9029489038374,12,12
R3,Stationary_AR,0.36655521708682426,0.589586368299511,0.6527338015764641,None,36
R4,Trend_MeanShift,0.9987947651628791,0.9955050490155268,0.0,None,250
R1,Trend_Seasonality,0.999802414416028,0.9977533397052624,0.9004471710489164,24,24
R2,Seasonality,0.8682704776090742,0.9952009582338985,0.9049214434563891,24,24
R3,Stationary_WN,0.2769502763918118,0.25863387472021526,0.2530210824716941,None,5
R4,Trend_ExponentialGrowth,0.999975294167453,0.9999053496649031,0.0,None,249
R1,Trend_Seasonality,0.999479203613735,0.9990256486470225,0.9203183854678799,12,12
R2,Seasonality,0.9833406926534841,0.9992838564009838,0.9817620930869295,12,12
R3,Stationary_AR,0.29745272511717935,0.46495418045768877,0.6123486382865481,None,15
R4,Trend_ExponentialGrowth,0.9999737026517624,0.9999043874946975,0.0,None,249
R1,Trend_Seasonality,0.9990095415413679,0.9914073511873644,0.8941978544601424,12,12
R2,Seasonality,0.9125270035666797,0.9940774621233798,0.9076546679462839,12,12
R3,Stationary_WN,0.1601402129056757,0.41423995568006156,0.3097820926068703,None,13
R4,Trend_ExponentialGrowth,0.9999682206425776,0.9999014113148578,0.0,None,249
R1,Trend_Seasonality,0.999911808331979,0.9976833388214418,0.918062121766966,48,50
R2,Seasonality,0.9374480538374349,0.9978735529853808,0.9563368524550757,48,50
R3,Stationary_AR,0.08143912658827479,0.7270632118663611,0.7093301221077053,None,125
R4,Trend_MeanShift,0.9998309998454481,0.9993470292215715,0.0,None,250
R1,Trend_Seasonality,0.9985933572905348,0.9965640862652532,0.5997630098467024,12,12
R2,Seasonality,0.9821019992497966,0.9992025540260896,0.9803732163353794,12,12
R3,Stationary_AR,0.35688043320221174,0.36515574636259995,0.5048016114970522,None,12
R4,Trend_MeanShift,0.999766912175418,0.9990582795748667,0.0,None,250
R1,Trend_Seasonality,0.9990346832819161,0.9912825832843596,0.9153234899312088,24,24
R2,Seasonality,0.8244986285993237,0.9959057414926512,0.876184723052802,24,24
R3,Stationary_WN,0.284232161244772,0.3160891853893064,0.24676016756887154,None,6
R4,Trend_ExponentialGrowth,0.9999615210928917,0.9998901533987367,0.0,None,249
R1,Trend_Seasonality,0.9996738339591978,0.9892539602229878,0.921657916684853,24,24
R2,Seasonality,0.9032047784691926,0.9966403181854528,0.9271171516138634,24,24
R3,Stationary_WN,0.23818594335772003,0.3600839690398596,0.3548362321194931,None,6
R4,Trend_MeanShift,0.999130852613252,0.9961265756532889,0.0,None,250
R1,Trend_Seasonality,0.9993974036371787,0.9961867774222064,0.7466628668886522,48,50
R2,Seasonality,0.8784246857087402,0.9953518701305755,0.9184442843370191,48,50
R3,Stationary_AR,0.04792164649949482,0.6347289029609999,0.5978654979587776,None,100
R4,Trend_RandomWalkDrift,0.9999602198626322,0.9999083485875223,0.0,None,249
R1,Trend_Seasonality,0.9992473102235286,0.9924026866284675,0.7236109940197966,12,12
R2,Seasonality,0.8639731766118206,0.9946543805356907,0.8653986888636632,12,12
R3,Stationary_AR,0.0,0.8390588775085086,0.0,None,250
R4,Trend_MeanShift,0.9998725073853889,0.9994880270947433,0.0,None,250
R1,Trend_Seasonality,0.9998197137879142,0.9985851020161529,0.9494451219299053,36,36
R2,Seasonality,0.955359676821039,0.9978746726623304,0.9627186507098222,36,36
R3,Stationary_WN,0.4538747391893353,0.3211057385488473,0.2569068003494531,None,3
R4,Trend_RandomWalkDrift,0.9087378552568922,0.7210242865850357,0.0,None,250
R1,Trend_Seasonality,0.9944271907511568,0.9911327581009775,0.8526948032700186,24,24
R2,Seasonality,0.985599986901913,0.9979329192339793,0.9888760995426366,24,24
R3,Stationary_AR,0.2956278166112134,0.5109284684100698,0.701724891660657,None,26
R4,Trend_MeanShift,0.9998133691360456,0.9992420244469653,0.06610586264905227,None,250
R1,Trend_Seasonality,0.999670730046823,0.9892447283257823,0.7937056090346357,36,36
R2,Seasonality,0.87304999067037,0.9942436896633162,0.9039964321261303,36,36
R3,Stationary_WN,0.07208553017663244,0.4077197701686204,0.2664106494093571,None,18
R4,Trend_RandomWalkDrift,0.9962413138498263,0.9282390927242454,0.8517748413853128,None,125
R1,Trend_Seasonality,0.9987518126623387,0.9913710940448927,0.91370207743351,12,12
R2,Seasonality,0.9532955169012148,0.9990736913319425,0.9501339175453037,12,12
R3,Stationary_WN,0.5246904010693592,0.25025931582639693,0.2798231193936733,None,2
R4,Trend_MeanShift,0.9999222699466369,0.9996838573009386,0.0,None,250
R1,Trend_Seasonality,0.9997519193245755,0.9980025575252152,0.7792896923980623,12,12
R2,Seasonality,0.8690835422970165,0.9983189230160144,0.8715972110342302,12,12
R3,Stationary_AR,0.1390261979389661,0.4923812953218484,0.6118220338469998,None,22
R4,Trend_MeanShift,0.9999391215912528,0.9997578059647154,0.0,None,250
R1,Trend_Seasonality,0.999675184075833,0.9986324503537358,0.8644512685474001,24,24
R2,Seasonality,0.9696467822078098,0.9994607451649667,0.9760142850127307,24,24
R3,Stationary_AR,0.0,0.034372498064682566,0.0,None,167
R4,Trend_ExponentialGrowth,0.9999711583710016,0.9998807398628532,0.0,None,249
R1,Trend_Seasonality,0.9996840808264738,0.9892671293175604,0.930780009093122,12,12
R2,Seasonality,0.931431462392405,0.9930097608244417,0.9246645909497448,12,12
R3,Stationary_AR,0.4201848280038888,0.3796234269647486,0.42277773056556067,None,7
R4,Trend_RandomWalkDrift,0.9999970232111743,0.999919531978427,0.0,None,249
R1,Trend_Seasonality,0.9989809912162836,0.9938953294805091,0.9190951765599742,48,50
R2,Seasonality,0.5745111055674792,0.9926491154479492,0.8422831901179763,48,50
R3,Stationary_WN,0.10884059532290002,0.43014122510188124,0.34602216863294344,None,14
R4,Trend_RandomWalkDrift,0.9999993386244113,0.9999887265691401,0.0,None,249
R1,Trend_Seasonality,0.9996509515661836,0.9974568875833811,0.8977493707610897,36,36
R2,Seasonality,0.8307925408535014,0.988986924828872,0.8755089735817909,36,36
R3,Stationary_AR,0.1636880610817737,0.5236419430486623,0.6287776911405506,None,23
R4,Trend_RandomWalkDrift,0.9999913709320359,0.999936899610215,0.0,None,249
R1,Trend_Seasonality,0.9998631232939772,0.9981424748951447,0.9639482997586817,12,12
R2,Seasonality,0.9373985458667762,0.9993212525033007,0.9349280690161594,12,12
R3,Stationary_AR,0.351820428956944,0.5482399623427257,0.6451060630472061,None,29
R4,Trend_RandomWalkDrift,0.9999984802669956,0.9999539532378933,0.0,None,249
R1,Trend_Seasonality,0.9992034370053505,0.9988607642016085,0.9602852098922388,12,12
R2,Seasonality,0.9619846842155118,0.9960226521217566,0.958048956546403,12,12
R3,Stationary_AR,0.23872904077956802,0.5469226392476263,0.574473804742526,None,28
R4,Trend_MeanShift,0.9999009328570256,0.9996025244317139,0.0,None,250
R1,Trend_Seasonality,0.9995665711566101,0.9970699882981086,0.7774222779757489,24,24
R2,Seasonality,0.8618796899415582,0.9848618109601005,0.8956831419423414,24,24
R3,Stationary_WN,0.016421773719063948,0.3856240389407444,0.3028507620068178,None,33
R4,Trend_MeanShift,0.9999498225202533,0.9998002320807565,0.22353545148716258,None,250
R1,Trend_Seasonality,0.999748195521478,0.9915741737682914,0.9012290437752695,24,24
R2,Seasonality,0.9515420648065064,0.997918392945088,0.9626040082545874,24,24
R3,Stationary_AR,0.19891566549437278,0.3818791073708381,0.5412796481075416,None,20
R4,Trend_ExponentialGrowth,0.999970234520357,0.9998809437928546,0.0,None,249
R1,Trend_Seasonality,0.9971227039190597,0.9941592097449936,0.8604243776603913,36,36
R2,Seasonality,0.9219619107704418,0.9950511497745913,0.9364524910011583,36,36
R3,Stationary_AR,0.0,0.5993446774328672,0.0,None,250
R4,Trend_ExponentialGrowth,0.9999714168479146,0.9998879173592508,0.0,None,249
R1,Trend_Seasonality,0.9980261576446061,0.9951522037049725,0.8713799804102167,24,24
R2,Seasonality,0.7530160290934376,0.9857538495569748,0.8367524631955892,24,24
R3,Stationary_WN,0.26869963322707324,0.2806770752165272,0.3378039068318536,None,5
R4,Trend_RandomWalkDrift,0.9999927464603117,0.999893709592665,0.0,None,249
R1,Trend_Seasonality,0.9989401973344766,0.9969963138848716,0.8944467537808329,36,36
R2,Seasonality,0.9609641611074489,0.9983832277334267,0.9668086031053111,36,36
R3,Stationary_WN,0.03135353733472457,0.44142650334468336,0.3714512536094867,None,56
R4,Trend_MeanShift,0.9997192569531167,0.9988478188524299,0.0,None,250
R1,Trend_Seasonality,0.9997123990336861,0.9970539834669803,0.9147522318845985,48,50
R2,Seasonality,0.8831325557565225,0.9891570853510266,0.9134341345669207,48,50
R3,Stationary_WN,0.38528699282293233,0.25258180196311786,0.26826868213801736,None,4
R4,Trend_ExponentialGrowth,0.9999807434851555,0.9999035684936961,0.0,None,249
R1,Trend_Seasonality,0.9995438301246871,0.9977948951701077,0.9174567971385928,48,50
R2,Seasonality,0.9062799033262621,0.9971873921404274,0.9395923557878334,48,50
R3,Stationary_WN,0.20039670243407193,0.34289805570781073,0.349939309646933,None,10
R4,Trend_MeanShift,0.9999118138763939,0.9996480948440714,0.0,None,250
R1,Trend_Seasonality,0.9998549812983542,0.9982371106669617,0.8800459752364567,12,12
R2,Seasonality,0.6728262127305209,0.9969640242064015,0.7549561517776363,12,12
R3,Stationary_WN,0.33851079527840655,0.22260196429164514,0.3152409700604266,None,5
R4,Trend_RandomWalkDrift,0.988966067928154,0.7723640884427213,0.18435327809783641,None,250
R1,Trend_Seasonality,0.998704972463856,0.9892623506801467,0.9378416895160763,48,50
