True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
S2,Seasonal,0.6831268391407608,0.8311983780572849,0.0,0.9705469386723722,0.9941405771331567,0.9735070364154004,36,38,36.0,72.0,300,0.0,0.0,10.385560244857677,8.15525936869134,0.8612954912090953,,,
S3,Stationary_WN,0.16753545747852472,0.18722762135864235,0.0,0.4259207651253033,0.2421173643779424,0.23742561133267404,None,3,,,300,0.0,0.0,0.0,0.0,13.355981148649809,,,
S4,Trending_ExponentialGrowth,0.9967343881490993,0.23761877460278114,0.0,0.9980905795506678,0.386633993228491,0.40968446225119526,None,24,,,300,,,0.0,0.0,0.6931227539000397,,,
S1,Composite,0.992123950477621,0.981863366945276,0.0,0.9991956552727478,0.9979707306552336,0.8989012184317196,24,25,24.0,48.0,300,-0.2668737149134309,-1.4566924921298228e-05,21.774090419154703,4.024232697640414,0.988495184104402,,,
S2,Seasonal,0.3363342303100766,0.9685037733091852,0.0,0.5920802929762463,0.9963699755879054,0.9010540924469885,24,25,24.0,48.0,300,0.0,0.0,26.21550142881133,5.058821320650267,1.1255730475552808,,,
S3,Stationary_WN,0.12977535664997963,0.05538018807615608,0.0,0.39220624629153944,0.11726728963081634,0.37093353754848424,None,3,,,300,0.0,0.0,0.0,0.0,11.67290178460635,,,
S4,Trending_RandomWalkDrift,0.9924171210806438,0.6155963167056855,0.0,0.9974463843274382,0.7970745295592372,0.6710653189127642,None,150,,,300,,,0.0,0.0,1.1247888348952875,,,-0.4550221508561393
S1,Composite,0.9957881098636354,0.9386329500420906,0.0,0.9997356103248408,0.9956570819230685,0.9377582352887156,24,25,24.0,48.0,300,0.3612311364826778,4.652360657223948e-05,11.798670277877395,4.903223957014081,0.7453754163893526,,,
S2,Seasonal,0.4594597616123808,0.9576203629791703,0.0,0.5848494202599537,0.9907329397042293,0.8102150624333463,24,25,24.0,48.0,300,0.0,0.0,20.995328760711864,5.059056278550139,1.9673759793296801,,,
S3,Stationary_WN,0.09034576426469443,0.11946711434762636,0.0,0.3644566347449779,0.23536832828850984,0.3743011117581836,None,3,,,300,0.0,0.0,0.0,0.0,13.675179928124052,,,
S4,Trending_MeanShift,0.9999749160681533,0.9998999622183121,0.0,0.9998850206140955,0.9995380626022506,0.0,None,150,,,300,,,0.0,0.0,0.8307285655363607,,150.0,
S1,Composite,0.9613077112883426,0.9386535525895999,0.0,0.9969967410168568,0.9948055820134802,0.9272838578341853,36,38,36.0,72.0,300,0.18039971896263418,2.971899019269497e-05,19.332339994745,7.311408316322538,1.3864082271306215,,,
S2,Seasonal,0.6678647982259807,0.8694733139066616,0.0,0.9425289119853657,0.9921136082857014,0.9511386640384578,36,38,36.0,72.0,300,0.0,0.0,12.726827408272406,8.277255992455043,1.1424089460347995,,,
S3,Stationary_AR,0.08967076618411596,0.3630831539343605,0.0,0.15778399003997579,0.5775643594258711,0.5274764390109977,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.42177853249226677,,
S4,Trending_ExponentialGrowth,0.9967703553589645,0.19384408742091463,0.0,0.9979372950747154,0.3600374275055229,0.3587746683603974,None,24,,,300,,,0.0,0.0,0.6920766431327012,,,
S1,Composite,0.9805183039736036,0.9585577268398304,0.0,0.998287790940078,0.9965057628195937,0.917570729272393,12,12,12.0,24.0,300,0.23466937314464043,-4.051216779298197e-05,18.870300646689593,7.543694376483241,1.3361438756540231,,,
S2,Seasonal,0.744186188273021,0.957856718874944,0.0,0.9585884285050333,0.9981192724200665,0.9568325324668074,12,12,12.0,24.0,300,0.0,0.0,23.74770996487428,9.731853569006727,1.1912746943898993,,,
S3,Stationary_WN,0.06676395671215063,0.30185187077088693,0.0,0.14700743938808414,0.4263356876060118,0.36098529728543294,None,19,,,300,0.0,0.0,0.0,0.0,9.213621721761257,,,
S4,Trending_MeanShift,0.9998807925025903,0.9995230771484422,0.0,0.999767186209642,0.9990966055001625,0.0,None,150,,,300,,,0.0,0.0,1.205052953771179,,150.0,
S1,Composite,0.9950423393482629,0.9681853397599751,0.0,0.9990511775851163,0.9939518098325747,0.8093726674112279,12,12,12.0,24.0,300,-0.37415843184280395,4.338235087276325e-05,17.31449505221706,5.2417920313405455,1.3093414747326888,,,
S2,Seasonal,0.750313821156172,0.9196740742821108,0.0,0.9828082260151013,0.9984179976081317,0.9817419031996537,12,12,12.0,24.0,300,0.0,0.0,19.74640544283713,11.786833215142877,0.729708988448745,,,
S3,Stationary_AR,0.10392896942650454,0.8077147141576684,0.0,0.2611382585126254,0.8856461042230032,0.44635918006208175,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.697799568608958,,
S4,Trending_ExponentialGrowth,0.9976663328806787,0.31764058238146997,0.0,0.9985260996789961,0.42934183602564324,0.3616022886960367,None,24,,,300,,,0.0,0.0,0.8563548301946059,,,
S1,Composite,0.9926804662541272,0.9638299298523073,0.0,0.9988363440425225,0.9931362630265325,0.8387593890223405,24,25,24.0,48.0,300,-0.298340023481526,-4.011123690287945e-05,16.827561644256,3.0423955300123042,1.4462190965006454,,,
S2,Seasonal,0.6438461146819727,0.9471882225967034,0.0,0.9314863492585183,0.99718181918206,0.9532040054963161,24,25,24.0,48.0,300,0.0,0.0,21.00693636455237,8.263809216120276,0.9897840014545864,,,
S3,Stationary_AR,0.03184674980002633,0.4531655637875751,0.0,0.02228409640174478,0.26395614000394885,0.0,None,100,,,300,0.0,0.0,0.0,0.0,5.0,0.4917125205784121,,
S4,Trending_RandomWalkDrift,0.9957476822803154,0.11034771874586524,0.0,0.999347130669307,0.605801409528603,0.847391415833608,None,24,,,300,,,0.0,0.0,0.5729549722867626,,,0.4933078068357145
S1,Composite,0.9968863307716599,0.9572019520290755,0.0,0.9995743221068905,0.9940043268189378,0.863607492920134,12,12,12.0,24.0,300,-0.39616372699877167,-1.216235875168374e-05,12.85790576828274,4.838073548300017,1.0522729756858877,,,
S2,Seasonal,0.729798981613065,0.8448237282516966,0.0,0.9293321096721383,0.987399495466788,0.9278538043640748,12,12,12.0,24.0,300,0.0,0.0,13.3294686437083,11.000316305132198,1.8261804234518586,,,
S3,Stationary_AR,0.05995768815216729,0.120738109182991,0.0,0.1555971462208926,0.20408750656441144,0.4637095715294557,None,21,,,300,0.0,0.0,0.0,0.0,5.0,0.4486929832971134,,
S4,Trending_ExponentialGrowth,0.9986589243154853,0.19768943657429872,0.0,0.9994801560739497,0.5780544061143471,0.602985364230613,None,24,,,300,,,0.0,0.0,0.9336799849218697,,,
S1,Composite,0.9930187668620687,0.9480496300153126,0.0,0.9998144877546383,0.9986002476619943,0.974130950503976,12,12,12.0,24.0,300,0.31884238549525223,1.2381325929768062e-05,14.1077363827008,6.555480569974457,0.5236544741296142,,,
S2,Seasonal,0.7471325056594588,0.9633620381731023,0.0,0.9701258134870638,0.9988250849782946,0.9688043875689459,12,12,12.0,24.0,300,0.0,0.0,20.83153395907266,8.013053047022186,0.7534874654524928,,,
S3,Stationary_WN,0.21966939294374188,0.052975594258923064,0.0,0.5477169603561627,0.08648719356859191,0.33945761368811567,None,2,,,300,0.0,0.0,0.0,0.0,14.185569890400815,,,
S4,Trending_ExponentialGrowth,0.9811052050214076,0.2299573536036783,0.0,0.9866498187026774,0.3881737199712093,0.3008508266811184,None,24,,,300,,,0.0,0.0,1.0811612308547969,,,
S1,Composite,0.9671869156372591,0.9289180514157505,0.0,0.9958778444436641,0.9894820146352807,0.8793576369385703,36,38,36.0,72.0,300,-0.28107463626693596,-1.603315838699202e-05,22.68296924472594,5.459196258947202,0.8618594961140054,,,
S2,Seasonal,0.24685782411863622,0.8652010039548725,0.0,0.3965222991623939,0.9582866827033455,0.7581798400231512,36,38,36.0,72.0,300,0.0,0.0,13.5063216307422,4.458684514470395,1.8773010659700384,,,
S3,Stationary_WN,0.14337610476314477,0.2403758069833718,0.0,0.37692813329052155,0.3504847287319466,0.33426167085109304,None,4,,,300,0.0,0.0,0.0,0.0,12.122780955367812,,,
S4,Trending_RandomWalkDrift,0.988806065877147,0.8742487206135306,0.0,0.9838403693230171,0.8397696259679878,0.0,None,150,,,300,,,0.0,0.0,0.8910352396862886,,,0.33816240779145423
S1,Composite,0.9971948917474198,0.9680775662871701,0.0,0.9990741939960379,0.9884886979306389,0.6704323805463399,24,50,24.0,48.0,300,-0.31159830243125697,-1.2347817026106066e-05,8.993516415569323,6.393936379118058,1.0481324653847355,,,
S2,Seasonal,0.03866259344787937,0.9722526465470934,0.0,0.04175976593319941,0.9927967605643492,0.7689002748421401,24,50,24.0,48.0,300,0.0,0.0,14.171272697189314,10.482798906595214,1.6935769352623937,,,
S3,Stationary_WN,0.09952478828826972,0.06224870107922009,0.0,0.5519676961320179,0.11647280934052984,0.3964849195146637,None,2,,,300,0.0,0.0,0.0,0.0,9.279905318664785,,,
S4,Trending_ExponentialGrowth,0.9931281410848832,0.13951855047328088,0.0,0.9955062931287011,0.29467749173959434,0.3403325046197071,None,24,,,300,,,0.0,0.0,1.2453921655722622,,,
S1,Composite,0.9974846545166395,0.952721207202102,0.0,0.9990793480899528,0.9799301650091107,0.6351079737239743,24,23,24.0,48.0,300,-0.35265957795677627,2.7668113088936666e-05,9.417560605360595,2.0280831965437676,1.0641579382300155,,,
S2,Seasonal,0.04280611782096111,0.9638399642083861,0.0,0.13528039177690254,0.9884342794270778,0.7151089397685473,24,50,24.0,48.0,300,0.0,0.0,13.035566867923617,9.20629949673792,1.8643800587379844,,,
S3,Stationary_WN,0.010398814358346775,0.2279640478960755,0.0,0.14697690946214303,0.4272817917186408,0.37532857990248947,None,43,,,300,0.0,0.0,0.0,0.0,9.655293375857475,,,
S4,Trending_MeanShift,0.9999854822279358,0.9999417243835431,0.0,0.9999808886045193,0.9999229039840187,0.0,None,150,,,300,,,0.0,0.0,0.6636301898056679,,150.0,
S1,Composite,0.8551524754518656,0.8978611324854104,0.0,0.9846697010691323,0.9893790847136981,0.9100612000260093,48,50,48.0,96.0,300,0.13139229063383942,-4.516677478622021e-05,19.102927056833124,6.201854759544605,1.4891682851488404,,,
S2,Seasonal,0.0,0.9803104753372237,0.0,0.0030293490598293227,0.9807660149085669,0.06782634187251169,48,100,48.0,96.0,300,0.0,0.0,10.346797626937406,9.398914389053381,1.3184483445460953,,,
S3,Stationary_AR,0.2942967043990171,0.27122956245371144,0.0,0.43001628902006717,0.4297483109839958,0.45913418921143156,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.5746586876855533,,
S4,Trending_ExponentialGrowth,0.9927879623158865,0.2306624074097895,0.0,0.9952103596071792,0.32362278574999837,0.32776086949050187,None,24,,,300,,,0.0,0.0,0.9947848092918142,,,
S1,Composite,0.985985178673584,0.9295225263632085,0.0,0.9994636836457856,0.9969636710751593,0.9628913000428991,24,25,24.0,48.0,300,0.23297408123648986,2.4356512615589335e-05,13.080257182764381,6.1391881271831235,0.70093770790369,,,
S2,Seasonal,0.18721407729080997,0.9563001815381459,0.0,0.5223143784559448,0.995265530643273,0.9127445632225581,24,25,24.0,48.0,300,0.0,0.0,27.227288061415713,5.087013339394984,1.5450255713534722,,,
S3,Stationary_AR,0.18764235112631944,0.3536797460187825,0.0,0.3429495378341385,0.5787929278379725,0.6309691221988196,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.6838801503417187,,
S4,Trending_RandomWalkDrift,0.9800344457948584,0.08266335340471676,0.0,0.9980933539833463,0.7319083329242272,0.9130490589239769,None,24,,,300,,,0.0,0.0,1.4890021726576885,,,0.35131057221226336
S1,Composite,0.996438208236616,0.9360142379415529,0.0,0.999232679617004,0.9840886971875584,0.7856995648287385,36,38,36.0,72.0,300,0.27850854690978233,4.2418743107964295e-05,8.056606105075229,2.357008757566139,1.1077022506503993,,,
S2,Seasonal,0.46672608988407105,0.9618630349018822,0.0,0.8367257248016979,0.9964606633603089,0.9174865922732167,36,38,36.0,72.0,300,0.0,0.0,28.74753707344524,6.514720836481443,1.1851787204696307,,,
S3,Stationary_AR,0.0687403296586162,0.37453092021191914,0.0,0.24258915534053827,0.7367177528161559,0.7369755346311211,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.662432844837569,,
S4,Trending_MeanShift,0.9999727955592277,0.999890942984919,0.0,0.9999770657501247,0.9999085348055231,0.15689483809208493,None,150,,,300,,,0.0,0.0,0.6403533597173989,,150.0,
S1,Composite,0.9896896713467203,0.7918232655603943,0.0,0.9989461735515818,0.9718847710288825,0.8988836490229188,36,38,36.0,72.0,300,0.3833901642328713,3.662982723168296e-05,9.871817852067315,7.47242178831052,1.470572274253089,,,
S2,Seasonal,0.6174415530000066,0.7916742983662868,0.0,0.8823191552785744,0.9759543106208847,0.9136048188864562,36,38,36.0,72.0,300,0.0,0.0,10.198615024939725,7.89845206660483,1.611119157428765,,,
S3,Stationary_WN,0.0202384092768898,0.07797365505668163,0.0,0.3814881795988392,0.1370005913572946,0.32714179018140244,None,3,,,300,0.0,0.0,0.0,0.0,10.94858720587012,,,
S4,Trending_ExponentialGrowth,0.9929545749847988,0.22450669366650133,0.0,0.995557260498515,0.328017534253361,0.36710437708734667,None,24,,,300,,,0.0,0.0,0.9691777798737959,,,
S1,Composite,0.9948557344442427,0.9884837771689561,0.0,0.9986365730615555,0.9969445904883708,0.7361380399522283,12,12,12.0,24.0,300,-0.276308781709378,1.3692006605251967e-05,22.214672508220755,3.8763537704268396,1.3894754148567563,,,
S2,Seasonal,0.7455609021079277,0.8738027863990031,0.0,0.976718885989003,0.9966141027394589,0.9759896178631385,12,12,12.0,24.0,300,0.0,0.0,15.2817040292557,11.749066132117589,0.9528687795273526,,,
S3,Stationary_WN,0.1611281592087045,0.1287418871651015,0.0,0.4063248328413197,0.20214549032751716,0.3183997693789661,None,3,,,300,0.0,0.0,0.0,0.0,10.431181207448699,,,
S4,Trending_RandomWalkDrift,0.7806073978460074,0.5080454851404808,0.0,0.9777888640470793,0.973128211016055,0.9334491317713042,None,100,,,300,,,0.0,0.0,1.2346804785357746,,,0.23879226544953336
S1,Composite,0.9904415200044462,0.943413057536198,0.0,0.9997489137359177,0.998295216861793,0.9741961709326323,36,38,36.0,72.0,300,0.32451923098757196,-3.446713571807395e-05,15.85217197720398,6.1635998635061355,0.5400918257316097,,,
S2,Seasonal,0.6541880997260414,0.9140510927358073,0.0,0.9575216440819638,0.9964118582867721,0.9652446579549279,36,38,36.0,72.0,300,0.0,0.0,18.110216997202762,9.122414986544007,1.1319685221256381,,,
S3,Stationary_AR,0.14383315594742263,0.13233727220513036,0.0,0.19586769354228595,0.5129787537298818,0.6800329947328059,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.6530932281522978,,
S4,Trending_RandomWalkDrift,0.9919764355708439,0.22629137675862254,0.0,0.9989131425819768,0.6542381863821056,0.8669950660274102,None,24,,,300,,,0.0,0.0,0.6927376964537644,,,-0.4929149237597139
S1,Composite,0.9620488271769374,0.9210951407325846,0.0,0.9943756624394791,0.9856636032277313,0.8552086172844492,36,38,36.0,72.0,300,0.26878375011167793,-4.9500040598305666e-05,22.41608092549609,5.7230773351604896,1.2171617683604692,,,
S2,Seasonal,0.5995499708242145,0.9358122050066381,0.0,0.8934165071116454,0.9944420318126324,0.9268473647993537,36,38,36.0,72.0,300,0.0,0.0,17.607716403936493,6.836006024941992,1.3002944263979146,,,
S3,Stationary_WN,0.06015226003578411,0.3358975301147552,0.0,0.12425591430186933,0.42641434481522966,0.222423086386777,None,13,,,300,0.0,0.0,0.0,0.0,5.445439327765456,,,
S4,Trending_RandomWalkDrift,0.9974132989920225,0.11357977799474583,0.0,0.9996708091851481,0.7140033265609638,0.8718167527378768,None,24,,,300,,,0.0,0.0,1.1028504060942497,,,0.4873604869040692
S1,Composite,0.9677399985383563,0.8621434139762286,0.0,0.9966500636195568,0.9857913726074957,0.906394332461492,12,12,12.0,24.0,300,0.16523281819274344,4.1792395412518214e-05,10.031056128735628,7.688266453206086,1.322942360659872,,,
S2,Seasonal,0.7365281614955057,0.9744874878823012,0.0,0.9290564676657027,0.9981001403689074,0.9271132106471198,12,12,12.0,24.0,300,0.0,0.0,29.001794029832585,9.23741623649051,1.4230757665389333,,,
S3,Stationary_AR,0.17501555589573714,0.3002819927644583,0.0,0.3256212932089547,0.6602388443959952,0.7109944048078947,None,30,,,300,0.0,0.0,0.0,0.0,5.0,0.5702393458678444,,
S4,Trending_MeanShift,0.9999450222183625,0.9997797246573938,0.0,0.9999589898785667,0.9998366018042933,0.25608276829405574,None,150,,,300,,,0.0,0.0,1.2815103065574491,,150.0,
S1,Composite,0.9674331755405563,0.9078225027515321,0.0,0.9987550633333462,0.9961246125588528,0.9645840151821213,24,25,24.0,48.0,300,-0.1603699927313157,-1.7985730873302158e-05,11.866357479720842,6.465921417713118,0.7429614584364637,,,
S2,Seasonal,0.42911704594384525,0.9573061873895355,0.0,0.4332269990229016,0.986942472174349,0.7349883400586437,24,25,24.0,48.0,300,0.0,0.0,17.088714911772485,4.006512500687135,1.872167917696944,,,
S3,Stationary_WN,0.0696274164287497,0.058858186091417464,0.0,0.5152427613267336,0.11413041325613527,0.3952689205689902,None,2,,,300,0.0,0.0,0.0,0.0,12.505359153685287,,,
S4,Trending_MeanShift,0.9999885504548491,0.9999542251354684,0.0,0.9999892866161182,0.9999571666605489,0.06434566293895616,None,150,,,300,,,0.0,0.0,0.6632538514357985,,150.0,
S1,Composite,0.9931344523476454,0.9766403964157062,0.0,0.9980879603280248,0.993522111925328,0.722860085464298,12,12,12.0,24.0,300,-0.2764339027210221,3.583860177605192e-05,17.35980865082266,3.785607161376403,1.4179198932471895,,,
S2,Seasonal,0.7083125732542882,0.983479031688051,0.0,0.8530873024202285,0.9976165146040195,0.8569167175140621,12,12,12.0,24.0,300,0.0,0.0,28.278592413867255,6.579989871192591,1.4023824455370666,,,
S3,Stationary_WN,0.16334982615553262,0.16042828162049816,0.0,0.5688773039435693,0.2212979530161493,0.3789630346694558,None,2,,,300,0.0,0.0,0.0,0.0,14.80745491070546,,,
S4,Trending_ExponentialGrowth,0.9756159992662691,0.2627695249502553,0.0,0.9828079576605295,0.37505068866735347,0.2842478118238524,None,24,,,300,,,0.0,0.0,1.2243486162793424,,,
S1,Composite,0.9903480706460086,0.9731103786915867,0.0,0.9995127561474783,0.9985201601448133,0.9503770932378294,24,25,24.0,48.0,300,-0.33060735385172063,-3.219077396929265e-05,24.5078462200669,6.175717423108797,0.9489447267501747,,,
S2,Seasonal,0.6637366302639017,0.8928088527767715,0.0,0.9496771413412303,0.9954012055363853,0.9643723208539464,24,25,24.0,48.0,300,0.0,0.0,15.197939279560268,9.187030253673349,1.0939567667406824,,,
S3,Stationary_WN,0.07487779390796923,0.14379103507861024,0.0,0.5920782077192324,0.21746281604126583,0.3670273275029561,None,2,,,300,0.0,0.0,0.0,0.0,10.89491470070391,,,
S4,Trending_MeanShift,0.9999752545510653,0.9999010096760119,0.0,0.9999825759172112,0.9999300782041011,0.29499113985058456,None,150,,,300,,,0.0,0.0,0.7000494481995504,,150.0,
S1,Composite,0.9855734646154924,0.9871671245103757,0.0,0.9977894551855551,0.9979569243404149,0.8509953272760299,48,50,48.0,96.0,300,-0.1733752481672619,3.2583439756854645e-05,20.831369103826393,2.7982190615818996,0.9214095673888598,,,
S2,Seasonal,0.5628893410133493,0.8212664765671609,0.0,0.8631142594480576,0.9846781761708278,0.9264914802077486,48,50,48.0,96.0,300,0.0,0.0,16.51059677407911,11.599145421723911,1.8417263793849805,,,
S3,Stationary_WN,0.055218082988671036,0.3424174097434257,0.0,0.08099252000926216,0.42965429067337724,0.3609495180393728,None,16,,,300,0.0,0.0,0.0,0.0,5.573068742077193,,,
S4,Trending_MeanShift,0.9998414927953551,0.9993659305982744,0.0,0.9997370517303589,0.9989655026565895,0.0,None,150,,,300,,,0.0,0.0,1.3872617718567017,,150.0,
S1,Composite,0.994868574816719,0.9841930988492783,0.0,0.999503598113721,0.998306520878786,0.9039586961613666,24,25,24.0,48.0,300,-0.33153253648769526,4.055966474813229e-05,21.94312979437089,3.3564769200267515,0.7411708097599824,,,
S2,Seasonal,0.5551011601898996,0.9866486682115164,0.0,0.9287384230246369,0.9995138590167323,0.966804223598706,24,25,24.0,48.0,300,0.0,0.0,28.803783991174765,4.791710440445994,0.6751501493722379,,,
S3,Stationary_WN,0.21905595028020852,0.23732617782432586,0.0,0.41204970934057716,0.31860926355559926,0.2823376153859303,None,4,,,300,0.0,0.0,0.0,0.0,12.961133855194104,,,
S4,Trending_ExponentialGrowth,0.9988735429774362,0.16248646144635615,0.0,0.999775105749287,0.7866633070836844,0.7954566900235935,None,24,,,300,,,0.0,0.0,0.6805503401939851,,,
S1,Composite,0.9955305858990734,0.9554917610916984,0.0,0.9995001936894967,0.9949529022496388,0.8896842253789282,12,12,12.0,24.0,300,0.36496502271100106,1.523210645548682e-05,14.141985697323008,5.475932033828698,1.2199107517392158,,,
S2,Seasonal,0.7166989220819735,0.9373505268641714,0.0,0.8696536564505638,0.9918289690235604,0.8744410582803019,12,12,12.0,24.0,300,0.0,0.0,20.984840114421424,10.165916366588071,1.9655552654386812,,,
S3,Stationary_AR,0.09974135596457179,0.2383189083516991,0.0,0.2833598810333374,0.5927262097396571,0.559914841310443,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.6452945750284461,,
S4,Trending_ExponentialGrowth,0.9761906907601031,0.24379108250591464,0.0,0.9855228012208381,0.43827693033264803,0.38867956826225636,None,24,,,300,,,0.0,0.0,1.227850479582609,,,
S1,Composite,0.9967828377963953,0.9808116599828771,0.0,0.9996740892117467,0.998048104858761,0.8993600553040857,12,12,12.0,24.0,300,-0.37250572698283024,-1.3361762083429412e-05,18.81366283362067,4.977423635865897,0.8542850540237922,,,
S2,Seasonal,0.6313103928840215,0.982204159633582,0.0,0.684533995122135,0.995559488000233,0.7515465629270781,12,12,12.0,24.0,300,0.0,0.0,20.796791719771374,4.401786409359745,1.445572034254184,,,
S3,Stationary_WN,0.3132343487290713,0.2943062570736512,0.0,0.6614000907358437,0.42545921326867,0.4403869942458971,None,2,,,300,0.0,0.0,0.0,0.0,8.326704496105958,,,
S4,Trending_MeanShift,0.9999456378247963,0.9997817055582637,0.0,0.9999537565823421,0.999814636931526,0.15058409266534,None,150,,,300,,,0.0,0.0,0.6469634572449862,,150.0,
S1,Composite,0.9899153590388068,0.972111766475356,0.0,0.9993822075777319,0.998052995918482,0.9397602403637746,48,50,48.0,96.0,300,-0.30420196847397485,-4.188672289809967e-05,22.797008239392625,3.325277183177916,0.7439313483372925,,,
S2,Seasonal,0.3900937626840021,0.9097693642564584,0.0,0.7842064209370941,0.9933789480398985,0.9324702227432442,48,50,48.0,96.0,300,0.0,0.0,28.088366845988467,10.540281846891268,1.493130347136094,,,
S3,Stationary_WN,0.1605178605903692,0.15678650097013302,0.0,0.5896189046957024,0.2541318766395533,0.4644355959481389,None,2,,,300,0.0,0.0,0.0,0.0,5.58119393178575,,,
S4,Trending_RandomWalkDrift,0.9923428544837632,0.1802083517335905,0.0,0.9991925572212498,0.7988867688725545,0.8980971210109007,None,24,,,300,,,0.0,0.0,0.7337244593707176,,,0.3188879344615799
S1,Composite,0.993020226354907,0.9026028988433791,0.0,0.999862514020299,0.9978868756893572,0.9805853033029662,48,50,48.0,96.0,300,0.33977750283138686,-1.168863220239033e-05,10.5854986289089,6.347922068771456,0.5655860928725196,,,
S2,Seasonal,0.6727670682886442,0.9506915763078005,0.0,0.9872096991624191,0.9994364339734321,0.9894710065999741,48,50,48.0,96.0,300,0.0,0.0,20.300714369909937,8.115247572328137,0.5677908706550232,,,
S3,Stationary_WN,0.016626564429309543,0.0,0.0,0.5687152488449876,0.0,0.4619273041313775,None,2,,,300,0.0,0.0,0.0,0.0,12.580154128550983,,,
S4,Trending_RandomWalkDrift,0.9975148774321807,0.9571639117527466,0.0,0.9960957067773466,0.938670905656722,0.0,None,150,,,300,,,0.0,0.0,0.8520579484617273,,,0.3978580719989071
S1,Composite,0.9911710321426659,0.9282218265572664,0.0,0.9997708784131211,0.997893413531297,0.97457289097221,24,25,24.0,48.0,300,-0.2878465336470095,-4.0270257160968456e-05,12.341666922577378,5.952696648157264,0.5486693303994112,,,
S2,Seasonal,0.6421825449050991,0.9469396703100925,0.0,0.9245433386552021,0.996947352894679,0.949047252791361,24,25,24.0,48.0,300,0.0,0.0,17.416727126404712,6.869217255490283,0.8956905437834555,,,
S3,Stationary_WN,0.2147836828541393,0.16977483138713023,0.0,0.3409193780804064,0.24879097375098302,0.27671913859408237,None,3,,,300,0.0,0.0,0.0,0.0,10.80271138754009,,,
S4,Trending_ExponentialGrowth,0.9981324038187714,0.28493595282164896,0.0,0.999028419436,0.49268356921431333,0.4714513801138126,None,24,,,300,,,0.0,0.0,1.1456906974461236,,,
S1,Composite,0.9935681345270838,0.9783912388175798,0.0,0.9997218376545756,0.9989849229906725,0.9573053448465206,24,25,24.0,48.0,300,-0.24694998980174895,-3.6915261020511494e-05,16.943306645359336,3.9223789625354755,0.5046669232378747,,,
S2,Seasonal,0.65812856434433,0.9434082982748491,0.0,0.9771861950986943,0.9989543973756768,0.9837009728457194,24,25,24.0,48.0,300,0.0,0.0,26.636153979179756,11.102561413702732,0.7421928386873802,,,
S3,Stationary_WN,0.12442282840253793,0.29213647675911003,0.0,0.18527570837553087,0.4250176029302333,0.3264052932812511,None,8,,,300,0.0,0.0,0.0,0.0,11.603418551368847,,,
S4,Trending_ExponentialGrowth,0.985311255978586,0.20548233327591436,0.0,0.989727787095119,0.350724591981289,0.29604634585083267,None,24,,,300,,,0.0,0.0,1.050114133077679,,,
S1,Composite,0.9938812778625759,0.982846278431223,0.0,0.9991389399513869,0.9972973261034016,0.8592226049827919,24,25,24.0,48.0,300,-0.24304043217070964,-1.631149172168804e-05,17.97149044911818,2.370179773183323,0.726145273161542,,,
S2,Seasonal,0.6258396577931256,0.9318009069397982,0.0,0.8760618428398711,0.9930634885105277,0.9123359960750059,24,25,24.0,48.0,300,0.0,0.0,19.991829294621397,8.630365053247903,1.7052210127697105,,,
S3,Stationary_AR,0.06528118369882763,0.19604351890759342,0.0,0.10662589155074864,0.4692344871098527,0.5396247801871465,None,33,,,300,0.0,0.0,0.0,0.0,5.0,0.5328031638398621,,
S4,Trending_MeanShift,0.9999356564164255,0.9997429062506554,0.0,0.9989703790376863,0.9958210375672942,0.0,None,150,,,300,,,0.0,0.0,1.400693695389582,,150.0,
S1,Composite,0.9944507780486838,0.9601522041903664,0.0,0.9996410028304665,0.9972340656350194,0.9366803001122045,36,38,36.0,72.0,300,-0.3742924750066938,-2.062390326429902e-05,16.80146638748813,3.252359689997474,0.5087665293893764,,,
S2,Seasonal,0.5265785581233405,0.8494816265202149,0.0,0.7749421369053687,0.9741363472821701,0.870557000519415,36,38,36.0,72.0,300,0.0,0.0,14.009840526662988,7.915716715157934,1.9707660137310672,,,
S3,Stationary_AR,0.15466955267034865,0.3127387697587831,0.0,0.27741311134227276,0.6690142372639163,0.7350918747099333,None,30,,,300,0.0,0.0,0.0,0.0,5.0,0.6529837399902116,,
S4,Trending_ExponentialGrowth,0.9656947252754102,0.29296405750869925,0.0,0.9777813697962148,0.39995723798402116,0.3610567900630508,None,24,,,300,,,0.0,0.0,1.4117411282122854,,,
S1,Composite,0.9976035132995092,0.9834408876805683,0.0,0.9997971087422398,0.9984716614379836,0.915567150811685,24,50,24.0,48.0,300,-0.2584715521001192,-4.408762658821266e-05,9.627227706575876,7.790709706138525,0.5274735405325847,,,
