True_Regime,Pattern,F_T_STL,F_S_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R3,Stationary_AR,0.012925227449977483,0.597191619889838,0.0,0.07275158682293015,0.0,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.688758953849447,,
R4,Trending_ExponentialGrowth,0.9984065998757032,0.2113785272816553,0.9988080164181224,0.3063113858894999,0.24784441913233957,None,24,,,500,,,0.0,0.0,1.177426988797465,,,
R1,Composite,0.9981595236111416,0.9839058032368324,0.9997011253144823,0.9973432056800874,0.838094579547749,36,36,36.0,72.0,500,-0.3037384927998684,-3.4425565243474303e-05,22.05071785568068,4.563810862438606,1.1514615721723414,,,
R2,Seasonal,0.5616655578930996,0.9569195173788607,0.601420072790235,0.9894848605185944,0.7630178069407674,36,36,36.0,72.0,500,0.0,0.0,17.05795099614057,5.0688108382203305,1.8076672773234395,,,
R3,Stationary_WN,0.03295911920893613,0.28075449787156204,0.043439177420292796,0.39824680935169543,0.2806707554244888,None,31,,,500,0.0,0.0,0.0,0.0,5.488620806890994,,,
R4,Trending_MeanShift,0.9999914197944026,0.9999655733943873,0.9999690041888398,0.9998761097185532,0.0,None,250,,,500,,,0.0,0.0,0.9708972126202722,,250.0,
R1,Composite,0.997120886023347,0.9655817552493973,0.9997639650764418,0.9970931728712791,0.9184674654533641,36,36,36.0,72.0,500,-0.38887151639595097,1.3912873320923841e-05,22.27821479016069,7.6539197061593764,1.2970909665912616,,,
R2,Seasonal,0.6812264466007543,0.9611434287039873,0.8651844835914267,0.9959932392215332,0.9002685994084038,36,36,36.0,72.0,500,0.0,0.0,21.187429269547813,7.571979151512107,1.3907804017373364,,,
R3,Stationary_AR,0.11602874222197113,0.2822749947868144,0.18439719393453224,0.5282716456670324,0.64001238141183,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.4622137662653132,,
R4,Trending_ExponentialGrowth,0.9989155064018503,0.21899370062136292,0.9993959241377244,0.40527974618569784,0.43762851474060316,None,24,,,500,,,0.0,0.0,1.243664537308094,,,
R1,Composite,0.9931839765770702,0.9732952836795762,0.9990416409153342,0.9958542850935559,0.8599321763342531,48,50,48.0,96.0,500,0.18552654062091467,4.738845138519063e-05,21.64746722109645,4.564959948550752,1.3676257871571929,,,
R2,Seasonal,0.6296217120562819,0.9166926230164982,0.8927161161212354,0.9929806079032026,0.9274065290609086,48,50,48.0,96.0,500,0.0,0.0,19.208933561537282,9.346565266678736,1.8061189622144123,,,
R3,Stationary_WN,0.11996113123660379,0.0881698726887733,0.3517327617395507,0.15576280854815583,0.333718904079655,None,3,,,500,0.0,0.0,0.0,0.0,7.605673185668465,,,
R4,Trending_RandomWalkDrift,0.9950484406339806,0.052590407488488866,0.9993966725931257,0.6638748001575108,0.8770503963578481,None,24,,,500,,,0.0,0.0,1.3348002149098757,,,-0.2339229074034106
R1,Composite,0.9993667811815055,0.9937730410650927,0.9998564479175095,0.9985836641793596,0.7740040995219416,12,12,12.0,24.0,500,0.33054012108874964,2.7526680028122362e-05,22.368406754365758,2.8540177045076174,0.864103862285746,,,
R2,Seasonal,0.7520208870547652,0.9723575507360144,0.985071124926596,0.9995372732757752,0.9836607408844144,12,12,12.0,24.0,500,0.0,0.0,24.999090950100978,8.469415971593069,0.5532154368764662,,,
R3,Stationary_WN,0.1862262676882085,0.0294653724673416,0.49080809743998366,0.04055230742902416,0.24077009491502865,None,2,,,500,0.0,0.0,0.0,0.0,10.456247575377237,,,
R4,Trending_ExponentialGrowth,0.9962568277771912,0.190667082929315,0.9977479380373435,0.29392369062396073,0.39754138530377525,None,24,,,500,,,0.0,0.0,1.3859891190225737,,,
R1,Composite,0.9816288587474956,0.8484471503102919,0.9992781972585213,0.99354994428413,0.9628065019116296,24,24,24.0,48.0,500,0.1312079446819175,-2.041443505980265e-05,8.042478494961872,6.4105560817429845,0.698834850695636,,,
R2,Seasonal,0.6922205461899246,0.8912332685225591,0.9241058706353861,0.9929585897310815,0.9407367390686312,24,24,24.0,48.0,500,0.0,0.0,17.199514014320112,11.247872540269181,1.6736913494919257,,,
R3,Stationary_WN,0.14237184070949693,0.12063749483098318,0.47721885608766823,0.16209732367370744,0.2764933398897991,None,2,,,500,0.0,0.0,0.0,0.0,14.929451396902877,,,
R4,Trending_ExponentialGrowth,0.9987199964016834,0.23801034132635024,0.9991900895676114,0.3859627120393102,0.3609833994728501,None,24,,,500,,,0.0,0.0,0.6803743640533808,,,
R1,Composite,0.9958682990193536,0.9761623131377222,0.9995635459585981,0.9974610512274774,0.8957496503513019,12,12,12.0,24.0,500,0.18071604300815533,3.208095670971095e-05,16.626685484624836,4.712891252706909,0.8831674811619131,,,
R2,Seasonal,0.7144819414479033,0.9689336921055376,0.8776391900315895,0.9963031739192232,0.8839577166566415,12,12,12.0,24.0,500,0.0,0.0,23.11369057965033,7.504041096074299,1.493339562506127,,,
R3,Stationary_AR,0.2426686224260578,0.3376206719366046,0.44600280085194577,0.6201450836213677,0.6908473384434833,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.6770877303518658,,
R4,Trending_RandomWalkDrift,0.9876546818199993,0.09242755857255724,0.9991103036767791,0.6996180903467033,0.9305098905188968,None,24,,,500,,,0.0,0.0,1.485494604720275,,,0.29501306148231865
R1,Composite,0.9837841474874685,0.9373921659704971,0.9995814894141586,0.9983648307298901,0.975432815974294,36,36,36.0,72.0,500,0.10658611381795288,4.8521176892292655e-05,13.395144745813138,6.555754411970462,0.5475641732305015,,,
R2,Seasonal,0.6177120580272697,0.9731602972036731,0.7438963276844472,0.9953202476364233,0.8305591376204051,36,36,36.0,72.0,500,0.0,0.0,25.195946363638797,6.449918060896295,1.9003389080162414,,,
R3,Stationary_WN,0.17760129321536766,0.0332474790414472,0.4593003113481351,0.041860581102634464,0.18659742225132903,None,2,,,500,0.0,0.0,0.0,0.0,14.336191678651618,,,
R4,Trending_ExponentialGrowth,0.9764164440662444,0.2968969699213847,0.9845818129585401,0.4128966522066535,0.34605402710610755,None,24,,,500,,,0.0,0.0,1.396680633302395,,,
R1,Composite,0.9752354573169101,0.970658599504553,0.998246402471248,0.9980094229326564,0.9332014224608501,24,24,24.0,48.0,500,-0.11275436145613571,-1.3848989775049139e-05,22.70670268134851,6.988368630950542,1.0946047293148473,,,
R2,Seasonal,0.708259021688532,0.9680252344993208,0.977284539896641,0.9994220556785198,0.9823281314989111,24,24,24.0,48.0,500,0.0,0.0,27.835225558576326,9.410587105387936,0.7132206451047449,,,
R3,Stationary_WN,0.22141893451894756,0.06948724105749626,0.5161106997280656,0.0932229551187066,0.24003515399657804,None,2,,,500,0.0,0.0,0.0,0.0,13.133773236509544,,,
R4,Trending_MeanShift,0.9998906347298122,0.9995612853481766,0.9998179966259085,0.9992748206895028,0.0,None,250,,,500,,,0.0,0.0,0.9650213721892091,,250.0,
R1,Composite,0.9962148292829556,0.9725916215758126,0.9998128312890713,0.9986274487495802,0.9509185661829248,24,24,24.0,48.0,500,-0.3006816679440683,-4.060726420837944e-05,23.89546556167528,7.310265639870964,0.851994960952008,,,
R2,Seasonal,0.6836368626033957,0.9833171045815804,0.8974509735805845,0.9987087540159916,0.923136263011906,24,24,24.0,48.0,500,0.0,0.0,23.875905117209836,5.413713161284508,0.9096818330333608,,,
R3,Stationary_AR,0.386301015450357,0.3059657936019933,0.49976149561523064,0.49622755768585425,0.5900776938298734,None,11,,,500,0.0,0.0,0.0,0.0,5.0,0.5192890219634565,,
R4,Trending_RandomWalkDrift,0.993721783359107,0.8655125856767275,0.9782971331108371,0.5291060912502384,0.0,None,250,,,500,,,0.0,0.0,0.6040810044033018,,,-0.210598888488854
R1,Composite,0.9973719244578003,0.9414641310211744,0.9998924223541775,0.9974767126660963,0.9594001702545072,36,36,36.0,72.0,500,0.33905954720506015,-3.6446001823673085e-05,13.416627680892304,6.138825990761395,0.7561131359139064,,,
R2,Seasonal,0.7143631585240319,0.9220408104971034,0.9726494863045487,0.9980493722838539,0.9768951581713714,36,36,36.0,72.0,500,0.0,0.0,18.84193821708545,10.343182024315613,0.910361478365751,,,
R3,Stationary_AR,0.14024073095407974,0.22813858364968742,0.20959717337413264,0.42529250406639274,0.5516681302859451,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.48951003551171746,,
R4,Trending_MeanShift,0.9999631020101272,0.9998528512121313,0.9999678661355802,0.9998715655767657,0.12846283204390763,None,250,,,500,,,0.0,0.0,0.7152119202201608,,250.0,
R1,Composite,0.9955517055670201,0.9776370075134146,0.999418278015134,0.9967651763064228,0.870237243505352,48,50,48.0,96.0,500,0.24953364233889658,3.616854881803066e-05,24.16504283586303,4.487995538317691,1.4015847122044722,,,
R2,Seasonal,0.6229484123970221,0.9767438640083955,0.9692146242103117,0.999493286342517,0.9801321003610516,48,50,48.0,96.0,500,0.0,0.0,27.324256016566316,6.805258455302658,0.5813274749452095,,,
R3,Stationary_WN,0.12342074558954796,0.11372746643747977,0.41292603754551394,0.18632362499143507,0.35175564206014953,None,4,,,500,0.0,0.0,0.0,0.0,5.614558625609019,,,
R4,Trending_RandomWalkDrift,0.5995588945027247,0.9307805556666979,0.1121241932187409,0.7164075461883941,0.0,None,250,,,500,,,0.0,0.0,1.0115214075643193,,,0.11883467612336776
R1,Composite,0.9980509871468211,0.9490389068322986,0.9997963017433591,0.9945083016583833,0.8960831237743972,24,24,24.0,48.0,500,0.33262432850748747,-2.4794309363739812e-05,12.297327777400415,4.931441128642527,0.9276349447446482,,,
R2,Seasonal,0.651070850245123,0.9927129139163852,0.7981753955097421,0.9990004774194301,0.8630577553113159,24,24,24.0,48.0,500,0.0,0.0,28.409039642889258,4.067020261296958,0.8945465305255349,,,
R3,Stationary_AR,0.008855660923444808,0.3417777918995656,0.013675676402940429,0.7422569988735503,0.6698855855718173,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.6113128422470158,,
R4,Trending_ExponentialGrowth,0.9928118376063911,0.18751982470840278,0.9952946509789277,0.33584990631063194,0.34467133563951213,None,24,,,500,,,0.0,0.0,0.7510978006008494,,,
R1,Composite,0.984725317426826,0.9512948634761026,0.9989788417584756,0.9967945885821423,0.9360791385296239,24,24,24.0,48.0,500,0.14738087666879424,-1.532470667737246e-05,15.827971774105444,6.391456779809642,1.0448726072591592,,,
R2,Seasonal,0.6461133641453516,0.9787244858637253,0.7813592562593525,0.9966884996165764,0.8451357984744416,24,24,24.0,48.0,500,0.0,0.0,29.015501740591517,7.03071893587394,1.7618011460519762,,,
R3,Stationary_AR,0.10668066318976255,0.20425064898461798,0.3444015813232386,0.4530523967169008,0.6381076164400421,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.5313666714430029,,
R4,Trending_MeanShift,0.9999772332968682,0.9999089546364928,0.9999771616994731,0.9999083051092624,0.0,None,250,,,500,,,0.0,0.0,0.7525510806875133,,250.0,
R1,Composite,0.9894700674414394,0.9796162908745625,0.9993965224468601,0.9988434981071973,0.9442616261884782,12,12,12.0,24.0,500,-0.16144512397220565,3.0449805062474306e-05,21.73390059799904,6.110294392609524,0.7850579097507083,,,
R2,Seasonal,0.6805125504773402,0.9832957163691306,0.8035717539383993,0.9968732680198434,0.813929197014483,12,12,12.0,24.0,500,0.0,0.0,28.429717110662562,6.222896707504544,1.8231171449660097,,,
R3,Stationary_AR,0.34561561802741314,0.31439175865051183,0.32624481083010837,0.4282099091144409,0.46430067805695596,None,10,,,500,0.0,0.0,0.0,0.0,5.0,0.5353885193059206,,
R4,Trending_MeanShift,0.9999410769365592,0.999764583371944,0.9999398785483072,0.9997603243983433,0.0,None,250,,,500,,,0.0,0.0,1.367541524774854,,250.0,
R1,Composite,0.9956564919416239,0.9408676140940472,0.9997137773243284,0.9955955460799356,0.9346473327468737,48,50,48.0,96.0,500,0.19780280496931663,1.42187295528145e-05,11.095717286373844,4.557270831883942,0.6867531703339368,,,
R2,Seasonal,0.665680231499064,0.9430284286803501,0.9821363019463485,0.9991250559825854,0.9864215502211056,48,50,48.0,96.0,500,0.0,0.0,26.68623292344279,11.392640274313866,0.8034600742203384,,,
R3,Stationary_AR,0.22663796411089676,0.38580235895670933,0.3207526885471703,0.6103622015325834,0.594070335102348,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.684604979300546,,
R4,Trending_MeanShift,0.9999660575529548,0.999863650464171,0.9999109986340865,0.9996497278218014,0.0,None,250,,,500,,,0.0,0.0,0.904833535797026,,250.0,
R1,Composite,0.9980523380855455,0.991850865115297,0.9997005088895613,0.9987472365287406,0.8472997255520132,12,12,12.0,24.0,500,0.21954421590912782,-2.952494138913695e-05,20.351668672197185,3.2869953257606594,0.707715980243768,,,
R2,Seasonal,0.5820215371200941,0.964874033343484,0.5455829545283826,0.987769329316845,0.6536192902114202,12,12,12.0,24.0,500,0.0,0.0,17.822355919165524,4.709777825481493,1.881820902062253,,,
R3,Stationary_AR,0.12498115707761914,0.2551373589218995,0.23599284682459676,0.48868146880037555,0.5788463971878364,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.42606761666217413,,
R4,Trending_ExponentialGrowth,0.9847131097392992,0.2834470523687299,0.9914363511504238,0.48119246744219846,0.4478002124060395,None,24,,,500,,,0.0,0.0,0.8484908939340634,,,
R1,Composite,0.9991844657651366,0.9831495144455796,0.9999089058469888,0.9979230233544254,0.8884777804035432,48,50,48.0,96.0,500,-0.3286316767595886,-1.253243712644768e-05,14.895229977959623,2.4015425288751953,0.6163304967124132,,,
R2,Seasonal,0.6554477054877279,0.9218387344745812,0.9531268829299437,0.996846381094826,0.9650764909711707,48,50,48.0,96.0,500,0.0,0.0,23.624451534448234,11.565960746257248,1.505563208824328,,,
R3,Stationary_WN,0.17138547820415728,0.08849275660113154,0.485130963124208,0.12027499897908567,0.2484997978449318,None,2,,,500,0.0,0.0,0.0,0.0,9.598980501055756,,,
R4,Trending_ExponentialGrowth,0.9594955357614845,0.19009288819833836,0.9723433456913493,0.2964074689843754,0.3225896743643517,None,24,,,500,,,0.0,0.0,1.4841310747137744,,,
R1,Composite,0.9951278303322968,0.9528521137211833,0.9994945668683227,0.9941551116930204,0.8969480004555689,48,50,48.0,96.0,500,0.39252692716374804,-4.42762505868091e-05,23.93153588561681,6.489639556084743,1.4422950667293484,,,
R2,Seasonal,0.6640605046371146,0.9439137658874922,0.9655606504392963,0.9983020289862894,0.9731773306476067,48,50,48.0,96.0,500,0.0,0.0,18.514020842391734,7.69617175926647,0.8280836533545604,,,
R3,Stationary_WN,0.028624828968779714,0.17707355360673116,0.13798117135088073,0.24836022164397675,0.3572958980830828,None,15,,,500,0.0,0.0,0.0,0.0,13.25080488850863,,,
R4,Trending_RandomWalkDrift,0.9535166594097082,0.5224556106986312,0.5568424559199114,0.0,0.0,None,167,,,500,,,0.0,0.0,0.8220832734090578,,,0.30203795510977893
R1,Composite,0.9963733403824733,0.8632618240277962,0.9996249299905959,0.9839810009689914,0.8971295936584048,36,36,36.0,72.0,500,-0.3397628437997722,-3.6458697546601036e-05,11.25706218387047,7.710735073872328,1.489738781436683,,,
R2,Seasonal,0.7041602493330906,0.9481114832367779,0.9424006939932255,0.997435974384657,0.9530763835119008,36,36,36.0,72.0,500,0.0,0.0,17.922302565273696,7.7505790327450175,0.9770742532652921,,,
R3,Stationary_AR,0.04750671172697973,0.29841987182100405,0.11672020243103498,0.5508877236844565,0.5699970926777354,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.47641701832907446,,
R4,Trending_ExponentialGrowth,0.9965830541323856,0.16925723733597298,0.9977439883890501,0.3616334944008128,0.33854102899362226,None,24,,,500,,,0.0,0.0,0.7482180617823286,,,
R1,Composite,0.9958720852846084,0.9707228694784314,0.9995724917615819,0.9969451633393559,0.8972672929782725,12,12,12.0,24.0,500,-0.216017385443922,2.2246270068519245e-05,15.597691843685041,5.063616688533461,0.8544950925190665,,,
R2,Seasonal,0.7301043566589138,0.9452949220378102,0.9180651485144755,0.9951830133972006,0.915572226057662,12,12,12.0,24.0,500,0.0,0.0,14.622038458650351,6.695325639874182,1.0606652116320239,,,
R3,Stationary_WN,0.08525502261260476,0.2650072235221034,0.14918664300735918,0.3378519301432912,0.29500561370488976,None,12,,,500,0.0,0.0,0.0,0.0,13.783746809724889,,,
R4,Trending_MeanShift,0.9999496940030861,0.999799657146101,0.9991948359130871,0.9965558291097445,0.0,None,250,,,500,,,0.0,0.0,1.1368327776151506,,250.0,
R1,Composite,0.9888494972865435,0.9311852611310264,0.9997468887326632,0.9983925254600465,0.9781126681890563,12,12,12.0,24.0,500,0.19047438866889724,-4.8168898012977954e-05,13.44800958155099,7.237473827006134,0.5612830857203073,,,
R2,Seasonal,0.5909975026751333,0.9782887825337948,0.5656078608302062,0.991983705195322,0.6404203751744264,12,12,12.0,24.0,500,0.0,0.0,22.11620759288305,4.668604767177834,1.7958738528827467,,,
R3,Stationary_WN,0.020294521682436617,0.22517651138371997,0.03310363781941794,0.42297186997555214,0.3597809303678271,None,71,,,500,0.0,0.0,0.0,0.0,8.022625853165605,,,
R4,Trending_RandomWalkDrift,0.9077968372412295,0.14004599136671603,0.9886008383973974,0.7720993056412704,0.8934530598965861,None,24,,,500,,,0.0,0.0,1.0227491740034493,,,0.10179037831505187
R1,Composite,0.9933877955627238,0.9294796261778377,0.9988602011415273,0.9874021528753993,0.8289342547500591,24,24,24.0,48.0,500,-0.1767494392864439,2.4329836929596465e-05,9.868659228206349,4.077587351063214,1.2821930677941245,,,
R2,Seasonal,0.7005876497903032,0.9241255672003446,0.9561261971183138,0.9972899936117204,0.9663685205363998,24,24,24.0,48.0,500,0.0,0.0,22.496472782238733,11.99682135440837,1.196202318667805,,,
R3,Stationary_WN,0.17898702721950843,0.05089111512527145,0.4898475817400968,0.062538293729823,0.15683041144885768,None,2,,,500,0.0,0.0,0.0,0.0,13.226749386432676,,,
R4,Trending_MeanShift,0.9999324902256037,0.9997288087874086,0.9997283856842594,0.9988847409255361,0.0,None,250,,,500,,,0.0,0.0,1.4000905967528756,,250.0,
R1,Composite,0.9988706855813291,0.9803098546495872,0.9997583330188446,0.9957594714390323,0.7860296836334604,24,24,24.0,48.0,500,-0.37487768023502077,-2.3592028090810264e-05,18.51933115321487,3.7380528268748603,1.4259155185752386,,,
R2,Seasonal,0.6402899571685601,0.9825452324522742,0.7868688101780119,0.9974885464604439,0.8575383978747393,24,24,24.0,48.0,500,0.0,0.0,27.688108220415092,6.030468761484584,1.4021783710184252,,,
R3,Stationary_AR,0.13024131688697005,0.3441693130276887,0.16850590652686825,0.5418626114483707,0.5352936684760419,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.5807373361862654,,
R4,Trending_ExponentialGrowth,0.992587427284282,0.3033191910868456,0.9947039110152087,0.39604558146264346,0.28913113247103017,None,24,,,500,,,0.0,0.0,1.0744952601789586,,,
R1,Composite,0.9928152169291676,0.9723151127555503,0.998897077935746,0.9954248584046093,0.8487000599199076,48,50,48.0,96.0,500,0.14331490003207015,3.563135842590189e-05,16.824967531771584,3.7988771322803014,1.1322035104443198,,,
R2,Seasonal,0.6491556488579824,0.9522295174394168,0.9403491486007637,0.9976441291668361,0.9559772757935052,48,50,48.0,96.0,500,0.0,0.0,24.330429770596517,8.965549214810945,1.1369685188863201,,,
R3,Stationary_AR,0.0914162122584411,0.25725215081944863,0.17937339529983398,0.5216736901718121,0.6393514930833939,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.5121339184612841,,
R4,Trending_RandomWalkDrift,0.9904718783950527,0.43483817638975975,0.49349639637415943,0.0,0.0,None,167,,,500,,,0.0,0.0,1.070436050914272,,,0.448839614756379
R1,Composite,0.9968421682329318,0.9726334314603726,0.999578425093307,0.9963219992328994,0.867766146755352,24,24,24.0,48.0,500,0.3419516594496088,-4.258799642304293e-05,22.010927673390807,6.087234751022315,1.3846524880029598,,,
R2,Seasonal,0.6861142920279736,0.9556368052228529,0.9078796374044353,0.9969615299853909,0.9336498173315203,24,24,24.0,48.0,500,0.0,0.0,18.820477413206476,7.220441543333933,1.071918498573446,,,
R3,Stationary_AR,0.06953367802458743,0.2567183403640566,0.15669778515416832,0.4932727842951091,0.5825234474452401,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.5286183471927668,,
R4,Trending_ExponentialGrowth,0.9886671717809921,0.31969477400918944,0.9927579306651432,0.41538011362926786,0.35557757500105436,None,24,,,500,,,0.0,0.0,1.238473215852422,,,
R1,Composite,0.9982642287816726,0.9883468067447112,0.9997108676374985,0.9980503133982174,0.8334464516554396,24,24,24.0,48.0,500,-0.30122848512145173,4.157071643605906e-05,21.8419941957511,3.794150920541579,0.9836550367319757,,,
R2,Seasonal,0.6931632172795228,0.9616823654104791,0.9364623787186709,0.9981417016896151,0.9527302570303539,24,24,24.0,48.0,500,0.0,0.0,24.17561633835961,8.651654675035056,1.1111654260625086,,,
R3,Stationary_AR,0.09927751232629123,0.26435672566898094,0.21828387715365272,0.4736675363924504,0.5939163260262321,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.593238861356991,,
R4,Trending_ExponentialGrowth,0.986918458619524,0.25496451094638095,0.991842214696303,0.4192702704491761,0.37813936839712226,None,24,,,500,,,0.0,0.0,1.0172980243748784,,,
R1,Composite,0.9972329884866967,0.9465613989701434,0.9997982801320359,0.9959005074389987,0.9275836672296351,36,36,36.0,72.0,500,-0.3858753576427475,-4.1013450370954386e-05,18.426127887179113,7.924280604317504,1.240092659776574,,,
R2,Seasonal,0.6973957773069965,0.9772165344911964,0.9217765182509046,0.998525142180589,0.9365639207049727,36,36,36.0,72.0,500,0.0,0.0,17.74310122939384,4.954583358574978,0.7341892416365164,,,
R3,Stationary_AR,0.0635099368337716,0.21509154912585715,0.10622149753180643,0.5695069488741256,0.6011957762432361,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5613599518886665,,
R4,Trending_MeanShift,0.9998733525448031,0.9994911174060359,0.9997419141575746,0.9990061390006607,0.0,None,250,,,500,,,0.0,0.0,1.0890696667369653,,250.0,
R1,Composite,0.9983060736852182,0.9230204033218836,0.9999520822939818,0.9976888578927852,0.9717819891354335,24,24,24.0,48.0,500,-0.39629616643841503,-2.2460914008122103e-05,11.706608292756638,6.245070963129249,0.6244196521913224,,,
R2,Seasonal,0.7077503855053429,0.8775609848884293,0.982721127973391,0.9981728987616925,0.9866159043946015,24,24,24.0,48.0,500,0.0,0.0,13.363093404903232,9.357622625853942,0.6128826376034591,,,
R3,Stationary_WN,0.18719871486339823,0.11682454575514556,0.46714854391507965,0.20751112497504376,0.3284871512418486,None,3,,,500,0.0,0.0,0.0,0.0,13.24211526560566,,,
R4,Trending_MeanShift,0.9999796056619349,0.999918403932959,0.9997178153791478,0.9988769203872813,0.0,None,250,,,500,,,0.0,0.0,0.625773659171546,,250.0,
R1,Composite,0.9961331577178776,0.9641668111644303,0.9995955728665876,0.9961516835107243,0.8963270206171744,36,36,36.0,72.0,500,-0.28333543409313655,-1.7457706073241835e-05,19.37650430041552,6.6436004914061,1.3432779047510077,,,
R2,Seasonal,0.6958877849094549,0.891227574238297,0.9086737762247247,0.9911330575667882,0.9268112510373938,36,36,36.0,72.0,500,0.0,0.0,14.575496484151778,9.413586426609069,1.52344661187498,,,
R3,Stationary_WN,0.09158858493082189,0.2860788058034076,0.22088887192663265,0.3756724541792108,0.3028543998845791,None,9,,,500,0.0,0.0,0.0,0.0,10.856308362076323,,,
R4,Trending_ExponentialGrowth,0.9947267044575482,0.2739926355891166,0.9967619059466518,0.44072332154885197,0.382783208596557,None,24,,,500,,,0.0,0.0,0.850356044963178,,,
R1,Composite,0.9845057233750898,0.9505709426632297,0.9990155292860212,0.9968587793750625,0.9384441049656939,24,24,24.0,48.0,500,-0.14094870642421076,-2.551315424293773e-05,17.203266497387485,7.081361382154859,1.0922869290336448,,,
R2,Seasonal,0.7093181319283017,0.8874645894715362,0.9825022706267768,0.9983067109032434,0.9863511943033209,24,24,24.0,48.0,500,0.0,0.0,17.769802949654398,11.87062501102789,0.7138882849982771,,,
R3,Stationary_AR,0.20102124478875827,0.2311102738933004,0.43632227305917715,0.4609606617148526,0.7375232279135903,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.574441696553158,,
R4,Trending_MeanShift,0.999984836333039,0.9999391498490746,0.9999838706702951,0.9999353610547944,0.0,None,250,,,500,,,0.0,0.0,0.7034025509681328,,250.0,
R1,Composite,0.9978685231851622,0.9666722211905457,0.9993354157896739,0.9886644830808998,0.6889527485664547,48,50,48.0,96.0,500,0.2796619396117027,-2.1736793645080305e-05,13.719740558072038,2.4071169142511195,1.2221040597888062,,,
R2,Seasonal,0.6772571378860897,0.8837631048025049,0.979374105177172,0.9976311381496549,0.9830956819314802,48,50,48.0,96.0,500,0.0,0.0,11.424675555687271,7.244852403703002,0.5587199894229757,,,
R3,Stationary_AR,0.1364185946008707,0.254297762948703,0.23237106546456354,0.43087981335867376,0.5063796674519474,None,14,,,500,0.0,0.0,0.0,0.0,5.0,0.41615661025508494,,
R4,Trending_RandomWalkDrift,0.9879590285383963,0.4511506187148673,0.6467583158328267,0.09081325991690559,0.0,None,167,,,500,,,0.0,0.0,0.550160997234915,,,-0.3962346976619523
R1,Composite,0.9977381051393431,0.9681224959965421,0.9997792519524377,0.9965583497798471,0.9028462826827346,48,50,48.0,96.0,500,-0.3702802977136107,-2.076762459238325e-05,20.052649979652575,5.397795742511881,1.080465639616379,,,
R2,Seasonal,0.5253424116859269,0.9827625241728812,0.9207433030085704,0.9993130857598231,0.9638822354614374,48,50,48.0,96.0,500,0.0,0.0,27.484903415334557,5.0305125523747956,0.650140952504432,,,
R3,Stationary_AR,0.3398744684534464,0.34007059579804877,0.41306891004010315,0.4720688215745209,0.525114163311942,None,10,,,500,0.0,0.0,0.0,0.0,5.0,0.5652835033678384,,
R4,Trending_RandomWalkDrift,0.999172221515265,0.9798634531311505,0.9940647065655993,0.8910292346809455,0.0,None,250,,,500,,,0.0,0.0,1.4617039540256167,,,0.28865869357318175
R1,Composite,0.992177293106826,0.9056768634695733,0.9993762491245607,0.9919932818265407,0.922075254973762,36,36,36.0,72.0,500,0.21133832692834273,3.938827374750644e-05,12.897093211257637,7.522194683540628,1.2458631981428543,,,
R2,Seasonal,0.6909465456866029,0.9614583836759034,0.9063065865526183,0.9971288660038533,0.9280832442823757,36,36,36.0,72.0,500,0.0,0.0,26.715714678836274,9.51281342909201,1.4483558433215813,,,
R3,Stationary_WN,0.18704945425539432,0.11919097866591588,0.4092444742060577,0.22057697910417162,0.30446619433047906,None,4,,,500,0.0,0.0,0.0,0.0,9.565012977319345,,,
R4,Trending_RandomWalkDrift,0.9986480835163125,0.2318365941902255,0.9998333818526445,0.7493517949340252,0.8771236247109797,None,24,,,500,,,0.0,0.0,0.8239537860905931,,,0.42933711563811006
R1,Composite,0.9922421085451805,0.8501853742707118,0.9995576291641002,0.9903133338956864,0.9440299981544912,12,12,12.0,24.0,500,-0.2019085667180176,-3.520423215254484e-05,9.477184395266995,7.762787209531058,1.0334025956965975,,,
R2,Seasonal,0.7083623585521208,0.9736914621820647,0.8725847491120751,0.9966709587978229,0.8760257682219706,12,12,12.0,24.0,500,0.0,0.0,25.70296883904704,7.53888745001653,1.4760963186179228,,,
R3,Stationary_AR,0.10941873510263989,0.21027653906991828,0.1818547634393427,0.4826098368917153,0.636530975952688,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.5877465356094572,,
R4,Trending_MeanShift,0.9999775641118541,0.9999105773451874,0.9999799724278589,0.9999201822137253,0.10722654137886911,None,250,,,500,,,0.0,0.0,0.5520767976618983,,250.0,
